Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,60,0,5,6,7,7,149
ODS,25,15,0,7,1,2,7,149
Piráti,22,20,0,0,0,2,7,149
SPD,22,20,0,0,0,2,7,149
ČSSD,15,8,0,4,0,3,7,149
KSČM,15,6,0,2,5,2,7,149
KDU-ČSL,10,5,0,0,1,4,7,149
TOP09,7,3,0,2,0,2,7,149
STAN,6,4,0,0,0,2,7,149
Celkem,200,141,0,20,13,26,7,149
