Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,18,70
Andrej Babiš,ANO,0,18,70
Andrea Babišová,ANO,A,18,70
Margita Balaštíková,ANO,M,18,70
Josef Bělica,ANO,A,18,70
Stanislav Berkovec,ANO,A,18,70
Jiří Bláha,ANO,A,18,70
Richard Brabec,ANO,0,18,70
Milan Brázdil,ANO,A,18,70
Andrea Brzobohatá,ANO,A,18,70
Jaroslav Bžoch,ANO,A,18,70
Monika Červíčková,ANO,A,18,70
Klára Dostálová,ANO,A,18,70
Lenka Dražilová,ANO,A,18,70
Jaroslav Faltýnek,ANO,A,18,70
Kamal Farhan,ANO,A,18,70
Milan Feranec,ANO,A,18,70
Eva Fialová,ANO,A,18,70
Stanislav Fridrich,ANO,A,18,70
Josef Hájek,ANO,A,18,70
Milan Hnilička,ANO,A,18,70
Ivan Jáč,ANO,Z,18,70
Miloslav Janulík,ANO,A,18,70
Aleš Juchelka,ANO,Z,18,70
Pavel Juříček,ANO,M,18,70
Adam Kalous,ANO,A,18,70
David Kasal,ANO,A,18,70
Tomáš Kohoutek,ANO,A,18,70
Martin Kolovratník,ANO,A,18,70
Barbora Kořanová,ANO,A,18,70
Josef Kott,ANO,A,18,70
Robert Králíček,ANO,A,18,70
Roman Kubíček,ANO,A,18,70
Jan Kubík,ANO,A,18,70
Jaroslav Kytýr,ANO,A,18,70
Taťána Malá,ANO,M,18,70
Přemysl Mališ,ANO,A,18,70
Jiří Mašek,ANO,A,18,70
Eva Matyášová,ANO,A,18,70
Radka Maxová,ANO,M,18,70
Marcela Melková,ANO,A,18,70
Jana Mračková Vildumetzová,ANO,A,18,70
Patrik Nacher,ANO,A,18,70
Marek Novák,ANO,A,18,70
Monika Oborná,ANO,A,18,70
Ladislav Okleštěk,ANO,M,18,70
Zuzana Ožanová,ANO,A,18,70
Jana Pastuchová,ANO,A,18,70
František Petrtýl,ANO,A,18,70
Pavel Plzák,ANO,A,18,70
Milan Pour,ANO,A,18,70
David Pražák,ANO,A,18,70
Věra Procházková,ANO,A,18,70
Pavel Pustějovský,ANO,A,18,70
Karel Rais,ANO,A,18,70
Michal Ratiborský,ANO,A,18,70
Jan Richter,ANO,M,18,70
Miloslava Rutová,ANO,A,18,70
Pavel Růžička,ANO,A,18,70
Jan Řehounek,ANO,A,18,70
Petr Sadovský,ANO,A,18,70
Jan Schiller,ANO,A,18,70
Pavel Staněk,ANO,A,18,70
Martin Stropnický,ANO,0,18,70
Jiří Strýček,ANO,A,18,70
Karla Šlechtová,ANO,A,18,70
Julius Špičák,ANO,0,18,70
David Štolpa,ANO,M,18,70
Dan Ťok,ANO,M,18,70
Karel Tureček,ANO,A,18,70
Helena Válková,ANO,M,18,70
Adam Vojtěch,ANO,0,18,70
Jan Volný,ANO,A,18,70
Radek Vondráček,ANO,M,18,70
Ivo Vondrák,ANO,M,18,70
Petr Vrána,ANO,A,18,70
Rostislav Vyzula,ANO,M,18,70
Radek Zlesák,ANO,A,18,70
Ivan Adamec,ODS,M,18,70
Jan Bauer,ODS,A,18,70
Martin Baxa,ODS,A,18,70
Petr Beitl,ODS,0,18,70
Marek Benda,ODS,A,18,70
Stanislav Blaha,ODS,M,18,70
Pavel Blažek,ODS,0,18,70
Jana Černochová,ODS,0,18,70
Petr Fiala,ODS,A,18,70
Jakub Janda,ODS,A,18,70
Václav Klaus,ODS,0,18,70
