Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,8,2
Andrej Babiš,ANO,N,8,2
Andrea Babišová,ANO,Z,8,2
Margita Balaštíková,ANO,Z,8,2
Josef Bělica,ANO,Z,8,2
Stanislav Berkovec,ANO,Z,8,2
Jiří Bláha,ANO,Z,8,2
Richard Brabec,ANO,0,8,2
Milan Brázdil,ANO,M,8,2
Andrea Brzobohatá,ANO,0,8,2
Jaroslav Bžoch,ANO,Z,8,2
Klára Dostálová,ANO,M,8,2
Lenka Dražilová,ANO,N,8,2
Jaroslav Faltýnek,ANO,Z,8,2
Kamal Farhan,ANO,Z,8,2
Milan Feranec,ANO,Z,8,2
Eva Fialová,ANO,N,8,2
Stanislav Fridrich,ANO,Z,8,2
Josef Hájek,ANO,Z,8,2
Milan Hnilička,ANO,Z,8,2
Ivan Jáč,ANO,M,8,2
Miloslav Janulík,ANO,Z,8,2
Aleš Juchelka,ANO,Z,8,2
Pavel Juříček,ANO,Z,8,2
Adam Kalous,ANO,Z,8,2
David Kasal,ANO,Z,8,2
Tomáš Kohoutek,ANO,Z,8,2
Martin Kolovratník,ANO,0,8,2
Barbora Kořanová,ANO,Z,8,2
Josef Kott,ANO,Z,8,2
Robert Králíček,ANO,Z,8,2
Roman Kubíček,ANO,Z,8,2
Jan Kubík,ANO,Z,8,2
Jaroslav Kytýr,ANO,Z,8,2
Taťána Malá,ANO,Z,8,2
Přemysl Mališ,ANO,Z,8,2
Jiří Mašek,ANO,N,8,2
Eva Matyášová,ANO,Z,8,2
Radka Maxová,ANO,Z,8,2
Marcela Melková,ANO,N,8,2
Jana Mračková Vildumetzová,ANO,Z,8,2
Patrik Nacher,ANO,Z,8,2
Marek Novák,ANO,Z,8,2
Monika Oborná,ANO,Z,8,2
Ladislav Okleštěk,ANO,M,8,2
Zuzana Ožanová,ANO,Z,8,2
Jana Pastuchová,ANO,Z,8,2
Robert Pelikán,ANO,M,8,2
František Petrtýl,ANO,Z,8,2
Pavel Plzák,ANO,N,8,2
Milan Pour,ANO,Z,8,2
David Pražák,ANO,Z,8,2
Věra Procházková,ANO,N,8,2
Pavel Pustějovský,ANO,Z,8,2
Karel Rais,ANO,N,8,2
Michal Ratiborský,ANO,0,8,2
Jan Richter,ANO,Z,8,2
Miloslava Rutová,ANO,Z,8,2
Pavel Růžička,ANO,Z,8,2
Jan Řehounek,ANO,Z,8,2
Petr Sadovský,ANO,N,8,2
Jan Schiller,ANO,Z,8,2
Pavel Staněk,ANO,Z,8,2
Martin Stropnický,ANO,M,8,2
Jiří Strýček,ANO,Z,8,2
Karla Šlechtová,ANO,M,8,2
Julius Špičák,ANO,N,8,2
David Štolpa,ANO,N,8,2
Dan Ťok,ANO,M,8,2
Karel Tureček,ANO,Z,8,2
Helena Válková,ANO,Z,8,2
Adam Vojtěch,ANO,Z,8,2
Jan Volný,ANO,Z,8,2
Radek Vondráček,ANO,Z,8,2
Ivo Vondrák,ANO,Z,8,2
Petr Vrána,ANO,Z,8,2
Rostislav Vyzula,ANO,N,8,2
Radek Zlesák,ANO,N,8,2
Ivan Adamec,ODS,M,8,2
Jan Bauer,ODS,A,8,2
Martin Baxa,ODS,A,8,2
Petr Beitl,ODS,A,8,2
Marek Benda,ODS,A,8,2
Stanislav Blaha,ODS,M,8,2
Pavel Blažek,ODS,0,8,2
Jana Černochová,ODS,M,8,2
Petr Fiala,ODS,0,8,2
Jakub Janda,ODS,A,8,2
Václav Klaus,ODS,0,8,2
Karel Krejza,ODS,A,8,2
