Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,48,0,6,11,13,24,68
ODS,25,12,0,2,8,3,24,68
Piráti,22,18,0,0,1,3,24,68
SPD,22,17,0,1,1,3,24,68
ČSSD,15,3,0,4,2,6,24,68
KSČM,15,7,0,1,5,2,24,68
KDU-ČSL,10,4,0,3,1,2,24,68
TOP09,7,3,0,0,2,2,24,68
STAN,6,3,0,1,2,0,24,68
Celkem,200,115,0,18,33,34,24,68
