Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,66,0,1,0,11,29,1058
ODS,23,15,0,0,0,8,29,1058
Piráti,22,21,0,0,0,1,29,1058
SPD,19,13,0,1,0,5,29,1058
ČSSD,15,9,0,1,0,5,29,1058
KSČM,15,10,0,2,2,1,29,1058
KDU-ČSL,10,9,0,0,0,1,29,1058
TOP09,7,0,0,0,3,4,29,1058
STAN,6,3,0,0,0,3,29,1058
Nezařaz,5,4,0,0,0,1,29,1058
Celkem,200,150,0,5,5,40,29,1058
