Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,25,208
Andrej Babiš,ANO,M,25,208
Andrea Babišová,ANO,N,25,208
Margita Balaštíková,ANO,N,25,208
Josef Bělica,ANO,N,25,208
Stanislav Berkovec,ANO,N,25,208
Jiří Bláha,ANO,N,25,208
Richard Brabec,ANO,N,25,208
Milan Brázdil,ANO,N,25,208
Andrea Brzobohatá,ANO,0,25,208
Jaroslav Bžoch,ANO,N,25,208
Monika Červíčková,ANO,Z,25,208
Klára Dostálová,ANO,0,25,208
Lenka Dražilová,ANO,N,25,208
Jaroslav Faltýnek,ANO,M,25,208
Kamal Farhan,ANO,N,25,208
Milan Feranec,ANO,N,25,208
Eva Fialová,ANO,N,25,208
Stanislav Fridrich,ANO,N,25,208
Josef Hájek,ANO,N,25,208
Milan Hnilička,ANO,N,25,208
Ivan Jáč,ANO,N,25,208
Miloslav Janulík,ANO,M,25,208
Aleš Juchelka,ANO,N,25,208
Pavel Juříček,ANO,M,25,208
Adam Kalous,ANO,N,25,208
David Kasal,ANO,N,25,208
Tomáš Kohoutek,ANO,N,25,208
Martin Kolovratník,ANO,N,25,208
Barbora Kořanová,ANO,N,25,208
Josef Kott,ANO,N,25,208
Robert Králíček,ANO,N,25,208
Roman Kubíček,ANO,N,25,208
Jan Kubík,ANO,N,25,208
Jaroslav Kytýr,ANO,N,25,208
Taťána Malá,ANO,N,25,208
Přemysl Mališ,ANO,N,25,208
Jiří Mašek,ANO,N,25,208
Eva Matyášová,ANO,Z,25,208
Radka Maxová,ANO,N,25,208
Marcela Melková,ANO,N,25,208
Jana Mračková Vildumetzová,ANO,N,25,208
Patrik Nacher,ANO,N,25,208
Marek Novák,ANO,N,25,208
Monika Oborná,ANO,N,25,208
Ladislav Okleštěk,ANO,N,25,208
Zuzana Ožanová,ANO,N,25,208
Jana Pastuchová,ANO,N,25,208
František Petrtýl,ANO,N,25,208
Pavel Plzák,ANO,N,25,208
Milan Pour,ANO,N,25,208
David Pražák,ANO,N,25,208
Věra Procházková,ANO,M,25,208
Pavel Pustějovský,ANO,N,25,208
Karel Rais,ANO,N,25,208
Michal Ratiborský,ANO,N,25,208
Jan Richter,ANO,N,25,208
Miloslava Rutová,ANO,N,25,208
Pavel Růžička,ANO,N,25,208
Jan Řehounek,ANO,N,25,208
Petr Sadovský,ANO,N,25,208
Jan Schiller,ANO,N,25,208
Pavel Staněk,ANO,M,25,208
Jiří Strýček,ANO,N,25,208
Karla Šlechtová,ANO,N,25,208
Julius Špičák,ANO,N,25,208
David Štolpa,ANO,N,25,208
Dan Ťok,ANO,Z,25,208
Karel Tureček,ANO,N,25,208
Helena Válková,ANO,N,25,208
Petr Venhoda,ANO,N,25,208
Adam Vojtěch,ANO,N,25,208
Jan Volný,ANO,N,25,208
Radek Vondráček,ANO,N,25,208
Ivo Vondrák,ANO,0,25,208
Petr Vrána,ANO,N,25,208
Rostislav Vyzula,ANO,N,25,208
Radek Zlesák,ANO,N,25,208
Ivan Adamec,ODS,A,25,208
Jan Bauer,ODS,A,25,208
Martin Baxa,ODS,A,25,208
