Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,65,4,2,7,7,89
ODS,25,11,0,3,10,1,7,89
Piráti,22,0,20,0,1,1,7,89
SPD,22,20,0,0,0,2,7,89
ČSSD,15,0,7,2,1,5,7,89
KSČM,15,0,0,2,11,2,7,89
KDU-ČSL,10,0,0,0,8,2,7,89
TOP09,7,0,1,3,2,1,7,89
STAN,6,0,1,3,2,0,7,89
Celkem,200,31,94,17,37,21,7,89
