Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,44,17
Andrej Babiš,ANO,Z,44,17
Andrea Babišová,ANO,N,44,17
Ondřej Babka,ANO,N,44,17
Margita Balaštíková,ANO,N,44,17
Josef Bělica,ANO,N,44,17
Stanislav Berkovec,ANO,N,44,17
Jiří Bláha,ANO,Z,44,17
Richard Brabec,ANO,Z,44,17
Milan Brázdil,ANO,N,44,17
Andrea Brzobohatá,ANO,N,44,17
Jaroslav Bžoch,ANO,N,44,17
Monika Červíčková,ANO,N,44,17
Klára Dostálová,ANO,N,44,17
Lenka Dražilová,ANO,N,44,17
Jaroslav Faltýnek,ANO,N,44,17
Kamal Farhan,ANO,N,44,17
Milan Feranec,ANO,N,44,17
Eva Fialová,ANO,N,44,17
Stanislav Fridrich,ANO,N,44,17
Josef Hájek,ANO,N,44,17
Milan Hnilička,ANO,N,44,17
Ivan Jáč,ANO,N,44,17
Miloslav Janulík,ANO,N,44,17
Aleš Juchelka,ANO,N,44,17
Pavel Juříček,ANO,N,44,17
Iva Kalátová,ANO,N,44,17
Adam Kalous,ANO,N,44,17
David Kasal,ANO,N,44,17
Tomáš Kohoutek,ANO,N,44,17
Martin Kolovratník,ANO,N,44,17
Barbora Kořanová,ANO,Z,44,17
Josef Kott,ANO,N,44,17
Robert Králíček,ANO,N,44,17
Roman Kubíček,ANO,N,44,17
Jan Kubík,ANO,N,44,17
Jaroslav Kytýr,ANO,N,44,17
Taťána Malá,ANO,N,44,17
Přemysl Mališ,ANO,Z,44,17
Jiří Mašek,ANO,N,44,17
Eva Matyášová,ANO,N,44,17
Marcela Melková,ANO,N,44,17
Jana Mračková Vildumetzová,ANO,M,44,17
Patrik Nacher,ANO,Z,44,17
Marek Novák,ANO,N,44,17
Monika Oborná,ANO,N,44,17
Ladislav Okleštěk,ANO,N,44,17
Zuzana Ožanová,ANO,N,44,17
Jana Pastuchová,ANO,N,44,17
František Petrtýl,ANO,N,44,17
Pavel Plzák,ANO,N,44,17
Milan Pour,ANO,N,44,17
David Pražák,ANO,N,44,17
Věra Procházková,ANO,N,44,17
Pavel Pustějovský,ANO,N,44,17
Karel Rais,ANO,N,44,17
Michal Ratiborský,ANO,N,44,17
Jan Richter,ANO,N,44,17
Miloslava Rutová,ANO,N,44,17
Pavel Růžička,ANO,N,44,17
Jan Řehounek,ANO,N,44,17
Petr Sadovský,ANO,N,44,17
Jan Schiller,ANO,N,44,17
Pavel Staněk,ANO,N,44,17
Jiří Strýček,ANO,N,44,17
Karla Šlechtová,ANO,Z,44,17
Julius Špičák,ANO,N,44,17
David Štolpa,ANO,N,44,17
Karel Tureček,ANO,N,44,17
Helena Válková,ANO,N,44,17
Petr Venhoda,ANO,N,44,17
Adam Vojtěch,ANO,N,44,17
Jan Volný,ANO,N,44,17
Radek Vondráček,ANO,Z,44,17
Ivo Vondrák,ANO,N,44,17
Petr Vrána,ANO,N,44,17
Rostislav Vyzula,ANO,N,44,17
Radek Zlesák,ANO,N,44,17
Ivan Adamec,ODS,A,44,17
Jan Bauer,ODS,A,44,17
Martin Baxa,ODS,A,44,17
Petr Beitl,ODS,A,44,17
Marek Benda,ODS,Z,44,17
Petr Bendl,ODS,A,44,17
Stanislav Blaha,ODS,A,44,17
Pavel Blažek,ODS,A,44,17
Jana Černochová,ODS,Z,44,17
Petr Fiala,ODS,A,44,17
Jakub Janda,ODS,A,44,17
Karel Krejza,ODS,A,44,17
Martin Kupka,ODS,A,44,17
Jaroslav Martinů,ODS,A,44,17
Ilona Mauritzová,ODS,A,44,17
Vojtěch Munzar,ODS,A,44,17
Miroslava Němcová,ODS,A,44,17
Jan Skopeček,ODS,A,44,17
Zbyněk Stanjura,ODS,A,44,17
Bohuslav Svoboda,ODS,A,44,17
Jiří Ventruba,ODS,A,44,17
Jan Zahradník,ODS,A,44,17
Pavel Žáček,ODS,A,44,17
Dana Balcarová,Piráti,A,44,17
Lukáš Bartoň,Piráti,A,44,17
Ivan Bartoš,Piráti,A,44,17
Lukáš Černohorský,Piráti,A,44,17
František Elfmark,Piráti,A,44,17
Mikuláš Ferjenčík,Piráti,A,44,17
Radek Holomčík,Piráti,A,44,17
Martin Jiránek,Piráti,0,44,17
Lukáš Kolářík,Piráti,M,44,17
František Kopřiva,Piráti,A,44,17
Lenka Kozlová,Piráti,M,44,17
Jan Lipavský,Piráti,A,44,17
Tomáš Martínek,Piráti,A,44,17
Jakub Michálek,Piráti,A,44,17
František Navrkal,Piráti,A,44,17
Vojtěch Pikal,Piráti,A,44,17
Ondřej Polanský,Piráti,A,44,17
Jan Pošvář,Piráti,A,44,17
Ondřej Profant,Piráti,A,44,17
Olga Richterová,Piráti,A,44,17
Petr Třešňák,Piráti,A,44,17
Tomáš Vymazal,Piráti,A,44,17
Jaroslav Dvořák,SPD,Z,44,17
Radim Fiala,SPD,Z,44,17
Jaroslav Foldyna,SPD,N,44,17
Jaroslav Holík,SPD,Z,44,17
Jan Hrnčíř,SPD,Z,44,17
Tereza Hyťhová,SPD,Z,44,17
Monika Jarošová,SPD,Z,44,17
Pavel Jelínek,SPD,Z,44,17
Jiří Kobza,SPD,Z,44,17
Jiří Kohoutek,SPD,Z,44,17
Radek Koten,SPD,Z,44,17
Jana Levová,SPD,M,44,17
Karla Maříková,SPD,Z,44,17
Tomio Okamura,SPD,Z,44,17
Zdeněk Podal,SPD,Z,44,17
Miloslav Rozner,SPD,Z,44,17
Radek Rozvoral,SPD,Z,44,17
Lucie Šafránková,SPD,Z,44,17
Lubomír Španěl,SPD,Z,44,17
Radovan Vích,SPD,Z,44,17
Jiří Běhounek,ČSSD,Z,44,17
Jan Birke,ČSSD,N,44,17
Petr Dolínek,ČSSD,Z,44,17
Alena Gajdůšková,ČSSD,Z,44,17
Jan Hamáček,ČSSD,Z,44,17
