Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,65,0,3,1,9,7,110
ODS,25,21,0,3,0,1,7,110
Piráti,22,20,0,0,0,2,7,110
SPD,22,15,0,4,0,3,7,110
ČSSD,15,11,0,2,0,2,7,110
KSČM,15,12,0,0,0,3,7,110
KDU-ČSL,10,6,0,1,0,3,7,110
TOP09,7,5,0,0,1,1,7,110
STAN,6,4,0,0,0,2,7,110
Celkem,200,159,0,13,2,26,7,110
