Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,67,3,1,7,11,27
ODS,25,24,0,0,0,1,11,27
Piráti,22,0,0,0,22,0,11,27
SPD,22,0,17,0,0,5,11,27
ČSSD,15,0,14,0,0,1,11,27
KSČM,15,0,0,0,11,4,11,27
KDU-ČSL,10,2,0,0,6,2,11,27
TOP09,7,7,0,0,0,0,11,27
STAN,6,6,0,0,0,0,11,27
Celkem,200,39,98,3,40,20,11,27
