Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,62,0,5,1,10,33,150
ODS,23,18,0,2,2,1,33,150
Piráti,22,20,0,2,0,0,33,150
SPD,19,15,0,2,0,2,33,150
ČSSD,15,8,0,3,2,2,33,150
KSČM,15,11,0,2,0,2,33,150
KDU-ČSL,10,6,0,2,0,2,33,150
TOP09,7,6,0,0,0,1,33,150
STAN,6,4,0,0,0,2,33,150
Nezařaz,5,1,0,2,1,1,33,150
Celkem,200,151,0,20,6,23,33,150
