Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,61,0,5,2,10,18,110
ODS,25,10,0,1,6,8,18,110
Piráti,22,20,0,1,0,1,18,110
SPD,22,18,0,1,0,3,18,110
ČSSD,15,10,0,4,1,0,18,110
KSČM,15,11,0,0,3,1,18,110
KDU-ČSL,10,8,0,1,0,1,18,110
TOP09,7,1,1,1,2,2,18,110
STAN,6,1,0,1,3,1,18,110
Celkem,200,140,1,15,17,27,18,110
