Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,68,0,3,6,29,284
ODS,23,21,0,1,0,1,29,284
Piráti,22,21,0,0,0,1,29,284
SPD,19,15,0,0,0,4,29,284
ČSSD,15,0,9,2,3,1,29,284
KSČM,15,0,8,1,5,1,29,284
KDU-ČSL,10,9,0,1,0,0,29,284
TOP09,7,3,0,2,2,0,29,284
STAN,6,4,0,1,0,1,29,284
Nezařaz,5,3,0,0,1,1,29,284
Celkem,200,77,85,8,14,16,29,284
