Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,251
Andrej Babiš,ANO,M,29,251
Andrea Babišová,ANO,N,29,251
Margita Balaštíková,ANO,N,29,251
Josef Bělica,ANO,N,29,251
Stanislav Berkovec,ANO,N,29,251
Jiří Bláha,ANO,N,29,251
Richard Brabec,ANO,N,29,251
Milan Brázdil,ANO,N,29,251
Andrea Brzobohatá,ANO,N,29,251
Jaroslav Bžoch,ANO,N,29,251
Monika Červíčková,ANO,N,29,251
Klára Dostálová,ANO,M,29,251
Lenka Dražilová,ANO,N,29,251
Jaroslav Faltýnek,ANO,N,29,251
Kamal Farhan,ANO,N,29,251
Milan Feranec,ANO,N,29,251
Eva Fialová,ANO,N,29,251
Stanislav Fridrich,ANO,N,29,251
Josef Hájek,ANO,Z,29,251
Milan Hnilička,ANO,N,29,251
Ivan Jáč,ANO,N,29,251
Miloslav Janulík,ANO,N,29,251
Aleš Juchelka,ANO,N,29,251
Pavel Juříček,ANO,M,29,251
Iva Kalátová,ANO,N,29,251
Adam Kalous,ANO,N,29,251
David Kasal,ANO,N,29,251
Tomáš Kohoutek,ANO,Z,29,251
Martin Kolovratník,ANO,N,29,251
Barbora Kořanová,ANO,N,29,251
Josef Kott,ANO,Z,29,251
Robert Králíček,ANO,N,29,251
Roman Kubíček,ANO,N,29,251
Jan Kubík,ANO,N,29,251
Jaroslav Kytýr,ANO,N,29,251
Taťána Malá,ANO,N,29,251
Přemysl Mališ,ANO,N,29,251
Jiří Mašek,ANO,N,29,251
Eva Matyášová,ANO,N,29,251
Radka Maxová,ANO,N,29,251
Marcela Melková,ANO,N,29,251
Jana Mračková Vildumetzová,ANO,N,29,251
Patrik Nacher,ANO,N,29,251
Marek Novák,ANO,N,29,251
Monika Oborná,ANO,N,29,251
Ladislav Okleštěk,ANO,Z,29,251
Zuzana Ožanová,ANO,M,29,251
Jana Pastuchová,ANO,N,29,251
František Petrtýl,ANO,N,29,251
Pavel Plzák,ANO,N,29,251
Milan Pour,ANO,N,29,251
David Pražák,ANO,N,29,251
Věra Procházková,ANO,N,29,251
Pavel Pustějovský,ANO,M,29,251
Karel Rais,ANO,N,29,251
Michal Ratiborský,ANO,N,29,251
Jan Richter,ANO,N,29,251
Miloslava Rutová,ANO,N,29,251
Pavel Růžička,ANO,N,29,251
Jan Řehounek,ANO,N,29,251
Petr Sadovský,ANO,N,29,251
Jan Schiller,ANO,N,29,251
Pavel Staněk,ANO,N,29,251
Jiří Strýček,ANO,N,29,251
Karla Šlechtová,ANO,N,29,251
Julius Špičák,ANO,N,29,251
David Štolpa,ANO,N,29,251
Karel Tureček,ANO,N,29,251
Helena Válková,ANO,Z,29,251
Petr Venhoda,ANO,Z,29,251
Adam Vojtěch,ANO,N,29,251
Jan Volný,ANO,N,29,251
Radek Vondráček,ANO,M,29,251
Ivo Vondrák,ANO,N,29,251
Petr Vrána,ANO,N,29,251
Rostislav Vyzula,ANO,N,29,251
Radek Zlesák,ANO,N,29,251
Ivan Adamec,ODS,A,29,251
Jan Bauer,ODS,M,29,251
Martin Baxa,ODS,A,29,251
Petr Beitl,ODS,A,29,251
