Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,50,0,2,20,6,47,134
ODS,23,0,6,0,16,1,47,134
Piráti,22,0,0,2,20,0,47,134
SPD,20,1,0,0,17,2,47,134
ČSSD,14,0,0,1,10,3,47,134
KSČM,15,4,0,0,9,2,47,134
KDU-ČSL,10,0,0,0,10,0,47,134
TOP09,7,0,0,0,5,2,47,134
STAN,6,0,0,0,6,0,47,134
Nezařaz,5,0,0,0,3,2,47,134
Celkem,200,55,6,5,116,18,47,134
