Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,27,1
Andrej Babiš,ANO,M,27,1
Andrea Babišová,ANO,A,27,1
Margita Balaštíková,ANO,A,27,1
Josef Bělica,ANO,A,27,1
Stanislav Berkovec,ANO,A,27,1
Jiří Bláha,ANO,A,27,1
Richard Brabec,ANO,M,27,1
Milan Brázdil,ANO,A,27,1
Andrea Brzobohatá,ANO,A,27,1
Jaroslav Bžoch,ANO,A,27,1
Monika Červíčková,ANO,A,27,1
Klára Dostálová,ANO,A,27,1
Lenka Dražilová,ANO,A,27,1
Jaroslav Faltýnek,ANO,0,27,1
Kamal Farhan,ANO,A,27,1
Milan Feranec,ANO,A,27,1
Eva Fialová,ANO,A,27,1
Stanislav Fridrich,ANO,A,27,1
Josef Hájek,ANO,M,27,1
Milan Hnilička,ANO,0,27,1
Ivan Jáč,ANO,A,27,1
Miloslav Janulík,ANO,M,27,1
Aleš Juchelka,ANO,A,27,1
Pavel Juříček,ANO,A,27,1
Iva Kalátová,ANO,A,27,1
Adam Kalous,ANO,A,27,1
David Kasal,ANO,A,27,1
Tomáš Kohoutek,ANO,A,27,1
Martin Kolovratník,ANO,0,27,1
Barbora Kořanová,ANO,A,27,1
Josef Kott,ANO,A,27,1
Robert Králíček,ANO,A,27,1
Roman Kubíček,ANO,A,27,1
Jan Kubík,ANO,A,27,1
Jaroslav Kytýr,ANO,A,27,1
Taťána Malá,ANO,M,27,1
Přemysl Mališ,ANO,A,27,1
Jiří Mašek,ANO,A,27,1
Eva Matyášová,ANO,A,27,1
Radka Maxová,ANO,M,27,1
Marcela Melková,ANO,A,27,1
Jana Mračková Vildumetzová,ANO,M,27,1
Patrik Nacher,ANO,M,27,1
Marek Novák,ANO,A,27,1
Monika Oborná,ANO,A,27,1
Ladislav Okleštěk,ANO,A,27,1
Zuzana Ožanová,ANO,A,27,1
Jana Pastuchová,ANO,A,27,1
František Petrtýl,ANO,A,27,1
Pavel Plzák,ANO,A,27,1
Milan Pour,ANO,A,27,1
David Pražák,ANO,A,27,1
Věra Procházková,ANO,A,27,1
Pavel Pustějovský,ANO,0,27,1
Karel Rais,ANO,M,27,1
Michal Ratiborský,ANO,A,27,1
Jan Richter,ANO,A,27,1
Miloslava Rutová,ANO,A,27,1
Pavel Růžička,ANO,A,27,1
Jan Řehounek,ANO,A,27,1
Petr Sadovský,ANO,A,27,1
Jan Schiller,ANO,A,27,1
Pavel Staněk,ANO,M,27,1
Jiří Strýček,ANO,A,27,1
Karla Šlechtová,ANO,M,27,1
Julius Špičák,ANO,A,27,1
David Štolpa,ANO,A,27,1
Karel Tureček,ANO,M,27,1
Helena Válková,ANO,M,27,1
Petr Venhoda,ANO,A,27,1
Adam Vojtěch,ANO,A,27,1
Jan Volný,ANO,A,27,1
Radek Vondráček,ANO,A,27,1
Ivo Vondrák,ANO,A,27,1
Petr Vrána,ANO,A,27,1
Rostislav Vyzula,ANO,M,27,1
Radek Zlesák,ANO,M,27,1
Ivan Adamec,ODS,A,27,1
Jan Bauer,ODS,0,27,1
Martin Baxa,ODS,A,27,1
Petr Beitl,ODS,0,27,1
Marek Benda,ODS,0,27,1
Stanislav Blaha,ODS,A,27,1
Pavel Blažek,ODS,M,27,1
Jana Černochová,ODS,0,27,1
Petr Fiala,ODS,A,27,1
Jakub Janda,ODS,A,27,1
Karel Krejza,ODS,M,27,1
Martin Kupka,ODS,A,27,1
Jaroslav Martinů,ODS,A,27,1
Ilona Mauritzová,ODS,A,27,1
Vojtěch Munzar,ODS,A,27,1
Miroslava Němcová,ODS,A,27,1
Jan Skopeček,ODS,A,27,1
Zbyněk Stanjura,ODS,A,27,1
Bohuslav Svoboda,ODS,M,27,1
Jiří Ventruba,ODS,A,27,1
Veronika Vrecionová,ODS,0,27,1
Jan Zahradník,ODS,0,27,1
Pavel Žáček,ODS,M,27,1
Dana Balcarová,Piráti,M,27,1
Lukáš Bartoň,Piráti,A,27,1
Ivan Bartoš,Piráti,A,27,1
Lukáš Černohorský,Piráti,A,27,1
František Elfmark,Piráti,A,27,1
Mikuláš Ferjenčík,Piráti,0,27,1
Radek Holomčík,Piráti,A,27,1
Martin Jiránek,Piráti,A,27,1
Lukáš Kolářík,Piráti,0,27,1
František Kopřiva,Piráti,A,27,1
Lenka Kozlová,Piráti,0,27,1
Jan Lipavský,Piráti,A,27,1
Tomáš Martínek,Piráti,A,27,1
Jakub Michálek,Piráti,0,27,1
Mikuláš Peksa,Piráti,A,27,1
Vojtěch Pikal,Piráti,0,27,1
Ondřej Polanský,Piráti,A,27,1
Jan Pošvář,Piráti,A,27,1
Ondřej Profant,Piráti,A,27,1
Olga Richterová,Piráti,M,27,1
Petr Třešňák,Piráti,A,27,1
Tomáš Vymazal,Piráti,M,27,1
Jaroslav Dvořák,SPD,M,27,1
Radim Fiala,SPD,A,27,1
Jaroslav Holík,SPD,A,27,1
Jan Hrnčíř,SPD,A,27,1
Tereza Hyťhová,SPD,A,27,1
Monika Jarošová,SPD,A,27,1
Pavel Jelínek,SPD,A,27,1
Jiří Kobza,SPD,0,27,1
Jiří Kohoutek,SPD,A,27,1
Radek Koten,SPD,A,27,1
Jana Levová,SPD,M,27,1
Karla Maříková,SPD,M,27,1
Tomio Okamura,SPD,A,27,1
Zdeněk Podal,SPD,A,27,1
Miloslav Rozner,SPD,A,27,1
Radek Rozvoral,SPD,A,27,1
Lucie Šafránková,SPD,Z,27,1
Lubomír Španěl,SPD,A,27,1
Radovan Vích,SPD,Z,27,1
Jiří Běhounek,ČSSD,M,27,1
Jan Birke,ČSSD,M,27,1
Petr Dolínek,ČSSD,A,27,1
Jaroslav Foldyna,ČSSD,0,27,1
Alena Gajdůšková,ČSSD,A,27,1
Jan Hamáček,ČSSD,A,27,1
Tomáš Hanzel,ČSSD,M,27,1
Jan Chvojka,ČSSD,M,27,1
Roman Onderka,ČSSD,0,27,1
