Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,4,0,33,40,56,215
ODS,23,0,9,0,2,12,56,215
Piráti,22,10,0,0,0,12,56,215
SPD,19,9,0,0,1,9,56,215
ČSSD,14,1,3,0,2,8,56,215
KSČM,15,0,0,0,7,8,56,215
KDU-ČSL,10,4,0,0,0,6,56,215
TOP09,7,2,0,0,0,5,56,215
STAN,6,1,0,0,2,3,56,215
Nezařaz,6,0,0,0,0,6,56,215
Celkem,200,28,16,0,47,109,56,215
