Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,66,3,1,7,11,23
ODS,25,24,0,0,0,1,11,23
Piráti,22,0,22,0,0,0,11,23
SPD,22,0,17,0,0,5,11,23
ČSSD,15,0,14,0,0,1,11,23
KSČM,15,0,0,0,11,4,11,23
KDU-ČSL,10,8,0,0,0,2,11,23
TOP09,7,7,0,0,0,0,11,23
STAN,6,1,0,0,5,0,11,23
Celkem,200,41,119,3,17,20,11,23
