Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,53,73
Andrej Babiš,ANO,N,53,73
Andrea Babišová,ANO,N,53,73
Ondřej Babka,ANO,N,53,73
Margita Balaštíková,ANO,N,53,73
Josef Bělica,ANO,N,53,73
Stanislav Berkovec,ANO,N,53,73
Jiří Bláha,ANO,Z,53,73
Richard Brabec,ANO,N,53,73
Milan Brázdil,ANO,N,53,73
Andrea Brzobohatá,ANO,N,53,73
Jaroslav Bžoch,ANO,N,53,73
Monika Červíčková,ANO,N,53,73
Klára Dostálová,ANO,N,53,73
Lenka Dražilová,ANO,N,53,73
Jaroslav Faltýnek,ANO,N,53,73
Kamal Farhan,ANO,N,53,73
Milan Feranec,ANO,N,53,73
Eva Fialová,ANO,N,53,73
Stanislav Fridrich,ANO,N,53,73
Josef Hájek,ANO,N,53,73
Milan Hnilička,ANO,N,53,73
Ivan Jáč,ANO,N,53,73
Miloslav Janulík,ANO,N,53,73
Aleš Juchelka,ANO,N,53,73
Pavel Juříček,ANO,N,53,73
Iva Kalátová,ANO,N,53,73
Adam Kalous,ANO,Z,53,73
David Kasal,ANO,N,53,73
Tomáš Kohoutek,ANO,N,53,73
Martin Kolovratník,ANO,N,53,73
Barbora Kořanová,ANO,N,53,73
Josef Kott,ANO,N,53,73
Robert Králíček,ANO,N,53,73
Roman Kubíček,ANO,N,53,73
Jan Kubík,ANO,N,53,73
Jaroslav Kytýr,ANO,N,53,73
Taťána Malá,ANO,N,53,73
Přemysl Mališ,ANO,N,53,73
Jiří Mašek,ANO,N,53,73
Eva Matyášová,ANO,N,53,73
Marcela Melková,ANO,N,53,73
Jana Mračková Vildumetzová,ANO,N,53,73
Patrik Nacher,ANO,N,53,73
Marek Novák,ANO,N,53,73
Monika Oborná,ANO,N,53,73
Ladislav Okleštěk,ANO,M,53,73
Zuzana Ožanová,ANO,N,53,73
Jana Pastuchová,ANO,N,53,73
František Petrtýl,ANO,N,53,73
Pavel Plzák,ANO,N,53,73
Milan Pour,ANO,N,53,73
David Pražák,ANO,N,53,73
Věra Procházková,ANO,N,53,73
Pavel Pustějovský,ANO,N,53,73
Karel Rais,ANO,N,53,73
Michal Ratiborský,ANO,N,53,73
Jan Richter,ANO,N,53,73
Miloslava Rutová,ANO,N,53,73
Pavel Růžička,ANO,N,53,73
Jan Řehounek,ANO,N,53,73
Petr Sadovský,ANO,N,53,73
Jan Schiller,ANO,N,53,73
Pavel Staněk,ANO,N,53,73
Jiří Strýček,ANO,N,53,73
Karla Šlechtová,ANO,N,53,73
Julius Špičák,ANO,N,53,73
David Štolpa,ANO,N,53,73
Karel Tureček,ANO,N,53,73
Helena Válková,ANO,N,53,73
Petr Venhoda,ANO,N,53,73
Adam Vojtěch,ANO,N,53,73
Jan Volný,ANO,N,53,73
Radek Vondráček,ANO,N,53,73
Ivo Vondrák,ANO,Z,53,73
Petr Vrána,ANO,N,53,73
Rostislav Vyzula,ANO,N,53,73
Radek Zlesák,ANO,N,53,73
Ivan Adamec,ODS,N,53,73
Jan Bauer,ODS,N,53,73
Martin Baxa,ODS,Z,53,73
Petr Beitl,ODS,N,53,73
Marek Benda,ODS,N,53,73
Petr Bendl,ODS,N,53,73
Stanislav Blaha,ODS,Z,53,73
Pavel Blažek,ODS,Z,53,73
Jana Černochová,ODS,Z,53,73
Petr Fiala,ODS,Z,53,73
Jakub Janda,ODS,N,53,73
Karel Krejza,ODS,Z,53,73
Martin Kupka,ODS,Z,53,73
Jaroslav Martinů,ODS,N,53,73
Ilona Mauritzová,ODS,Z,53,73
Vojtěch Munzar,ODS,N,53,73
Miroslava Němcová,ODS,N,53,73
Jan Skopeček,ODS,Z,53,73
Zbyněk Stanjura,ODS,N,53,73
Bohuslav Svoboda,ODS,N,53,73
Jiří Ventruba,ODS,N,53,73
Jan Zahradník,ODS,N,53,73
Pavel Žáček,ODS,N,53,73
Dana Balcarová,Piráti,N,53,73
Lukáš Bartoň,Piráti,N,53,73
Ivan Bartoš,Piráti,N,53,73
Lukáš Černohorský,Piráti,N,53,73
František Elfmark,Piráti,N,53,73
Mikuláš Ferjenčík,Piráti,N,53,73
Radek Holomčík,Piráti,N,53,73
Martin Jiránek,Piráti,N,53,73
Lukáš Kolářík,Piráti,N,53,73
František Kopřiva,Piráti,N,53,73
Lenka Kozlová,Piráti,N,53,73
Jan Lipavský,Piráti,N,53,73
Tomáš Martínek,Piráti,N,53,73
Jakub Michálek,Piráti,N,53,73
František Navrkal,Piráti,N,53,73
Vojtěch Pikal,Piráti,N,53,73
Ondřej Polanský,Piráti,N,53,73
Jan Pošvář,Piráti,N,53,73
Ondřej Profant,Piráti,N,53,73
Olga Richterová,Piráti,N,53,73
Petr Třešňák,Piráti,N,53,73
Tomáš Vymazal,Piráti,N,53,73
Jaroslav Dvořák,SPD,M,53,73
Radim Fiala,SPD,A,53,73
Jaroslav Foldyna,SPD,A,53,73
Jaroslav Holík,SPD,A,53,73
Jan Hrnčíř,SPD,A,53,73
Tereza Hyťhová,SPD,A,53,73
Monika Jarošová,SPD,A,53,73
Pavel Jelínek,SPD,A,53,73
Jiří Kobza,SPD,A,53,73
Jiří Kohoutek,SPD,A,53,73
Radek Koten,SPD,A,53,73
Jana Levová,SPD,A,53,73
Karla Maříková,SPD,A,53,73
Tomio Okamura,SPD,A,53,73
Zdeněk Podal,SPD,A,53,73
Miloslav Rozner,SPD,A,53,73
Radek Rozvoral,SPD,A,53,73
Lucie Šafránková,SPD,A,53,73
Lubomír Španěl,SPD,A,53,73
Radovan Vích,SPD,A,53,73
Jiří Běhounek,ČSSD,N,53,73
Jan Birke,ČSSD,N,53,73
Petr Dolínek,ČSSD,0,53,73
Alena Gajdůšková,ČSSD,N,53,73
Jan Hamáček,ČSSD,Z,53,73
Tomáš Hanzel,ČSSD,Z,53,73
Jan Chvojka,ČSSD,N,53,73
Roman Onderka,ČSSD,N,53,73
Roman Sklenák,ČSSD,N,53,73
Antonín Staněk,ČSSD,N,53,73
Kateřina Valachová,ČSSD,N,53,73
Ondřej Veselý,ČSSD,N,53,73
Václav Votava,ČSSD,N,53,73
Lubomír Zaorálek,ČSSD,M,53,73
Hana Aulická Jírovcová,KSČM,N,53,73
Alexander Černý,KSČM,N,53,73
Jiří Dolejš,KSČM,Z,53,73
Vojtěch Filip,KSČM,N,53,73
Miroslav Grebeníček,KSČM,N,53,73
Stanislav Grospič,KSČM,N,53,73
Pavel Kováčik,KSČM,N,53,73
Leo Luzar,KSČM,N,53,73
Květa Matušovská,KSČM,N,53,73
Zdeněk Ondráček,KSČM,Z,53,73
Daniel Pawlas,KSČM,N,53,73
Marie Pěnčíková,KSČM,N,53,73
Ivo Pojezný,KSČM,N,53,73
Jiří Valenta,KSČM,N,53,73
Miloslava Vostrá,KSČM,N,53,73
Jan Bartošek,KDU-ČSL,N,53,73
Pavel Bělobrádek,KDU-ČSL,M,53,73
Ondřej Benešík,KDU-ČSL,N,53,73
Jan Čižinský,KDU-ČSL,N,53,73
Pavla Golasowská,KDU-ČSL,N,53,73
Stanislav Juránek,KDU-ČSL,N,53,73
Marian Jurečka,KDU-ČSL,N,53,73
Vít Kaňkovský,KDU-ČSL,N,53,73
Jiří Mihola,KDU-ČSL,N,53,73
Marek Výborný,KDU-ČSL,N,53,73
Dominik Feri,TOP09,N,53,73
Miroslav Kalousek,TOP09,N,53,73
Helena Langšádlová,TOP09,N,53,73
Markéta Pekarová Adamová,TOP09,N,53,73
Karel Schwarzenberg,TOP09,M,53,73
František Vácha,TOP09,N,53,73
Vlastimil Válek,TOP09,N,53,73
Jan Farský,STAN,Z,53,73
Petr Gazdík,STAN,A,53,73
Věra Kovářová,STAN,Z,53,73
Jana Krutáková,STAN,Z,53,73
Petr Pávek,STAN,M,53,73
Vít Rakušan,STAN,Z,53,73
Marian Bojko,Nezařaz,A,53,73
Václav Klaus,Nezařaz,M,53,73
Zuzana Majerová Zahradníková,Nezařaz,N,53,73
Ivana Nevludová,Nezařaz,M,53,73
Lubomír Volný,Nezařaz,A,53,73
