Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,905
Andrej Babiš,ANO,Z,29,905
Andrea Babišová,ANO,N,29,905
Margita Balaštíková,ANO,N,29,905
Josef Bělica,ANO,N,29,905
Stanislav Berkovec,ANO,N,29,905
Jiří Bláha,ANO,N,29,905
Richard Brabec,ANO,N,29,905
Milan Brázdil,ANO,N,29,905
Andrea Brzobohatá,ANO,N,29,905
Jaroslav Bžoch,ANO,N,29,905
Monika Červíčková,ANO,N,29,905
Klára Dostálová,ANO,N,29,905
Lenka Dražilová,ANO,N,29,905
Jaroslav Faltýnek,ANO,N,29,905
Kamal Farhan,ANO,N,29,905
Milan Feranec,ANO,N,29,905
Eva Fialová,ANO,N,29,905
Stanislav Fridrich,ANO,N,29,905
Josef Hájek,ANO,N,29,905
Milan Hnilička,ANO,N,29,905
Ivan Jáč,ANO,N,29,905
Miloslav Janulík,ANO,N,29,905
Aleš Juchelka,ANO,N,29,905
Pavel Juříček,ANO,N,29,905
Iva Kalátová,ANO,N,29,905
Adam Kalous,ANO,N,29,905
David Kasal,ANO,N,29,905
Tomáš Kohoutek,ANO,N,29,905
Martin Kolovratník,ANO,Z,29,905
Barbora Kořanová,ANO,N,29,905
Josef Kott,ANO,Z,29,905
Robert Králíček,ANO,Z,29,905
Roman Kubíček,ANO,N,29,905
Jan Kubík,ANO,N,29,905
Jaroslav Kytýr,ANO,N,29,905
Taťána Malá,ANO,N,29,905
Přemysl Mališ,ANO,N,29,905
Jiří Mašek,ANO,N,29,905
Eva Matyášová,ANO,N,29,905
Radka Maxová,ANO,N,29,905
Marcela Melková,ANO,N,29,905
Jana Mračková Vildumetzová,ANO,N,29,905
Patrik Nacher,ANO,Z,29,905
Marek Novák,ANO,N,29,905
Monika Oborná,ANO,N,29,905
Ladislav Okleštěk,ANO,N,29,905
Zuzana Ožanová,ANO,N,29,905
Jana Pastuchová,ANO,N,29,905
František Petrtýl,ANO,Z,29,905
Pavel Plzák,ANO,N,29,905
Milan Pour,ANO,N,29,905
David Pražák,ANO,N,29,905
Věra Procházková,ANO,N,29,905
Pavel Pustějovský,ANO,N,29,905
Karel Rais,ANO,M,29,905
Michal Ratiborský,ANO,N,29,905
Jan Richter,ANO,N,29,905
Miloslava Rutová,ANO,N,29,905
Pavel Růžička,ANO,N,29,905
Jan Řehounek,ANO,N,29,905
Petr Sadovský,ANO,N,29,905
Jan Schiller,ANO,N,29,905
Pavel Staněk,ANO,Z,29,905
Jiří Strýček,ANO,N,29,905
Karla Šlechtová,ANO,N,29,905
Julius Špičák,ANO,N,29,905
David Štolpa,ANO,N,29,905
Karel Tureček,ANO,N,29,905
Helena Válková,ANO,N,29,905
Petr Venhoda,ANO,N,29,905
Adam Vojtěch,ANO,N,29,905
Jan Volný,ANO,N,29,905
Radek Vondráček,ANO,Z,29,905
Ivo Vondrák,ANO,N,29,905
Petr Vrána,ANO,N,29,905
Rostislav Vyzula,ANO,N,29,905
Radek Zlesák,ANO,N,29,905
Ivan Adamec,ODS,A,29,905
Jan Bauer,ODS,A,29,905
Martin Baxa,ODS,A,29,905
Petr Beitl,ODS,A,29,905
Marek Benda,ODS,A,29,905
Stanislav Blaha,ODS,A,29,905
Pavel Blažek,ODS,A,29,905
Jana Černochová,ODS,A,29,905
Petr Fiala,ODS,A,29,905
Jakub Janda,ODS,A,29,905
Karel Krejza,ODS,Z,29,905
Martin Kupka,ODS,A,29,905
Jaroslav Martinů,ODS,A,29,905
Ilona Mauritzová,ODS,A,29,905
Vojtěch Munzar,ODS,A,29,905
Miroslava Němcová,ODS,A,29,905
Jan Skopeček,ODS,A,29,905
Zbyněk Stanjura,ODS,A,29,905
Bohuslav Svoboda,ODS,A,29,905
Jiří Ventruba,ODS,A,29,905
Veronika Vrecionová,ODS,A,29,905
Jan Zahradník,ODS,M,29,905
Pavel Žáček,ODS,A,29,905
Dana Balcarová,Piráti,A,29,905
Lukáš Bartoň,Piráti,A,29,905
Ivan Bartoš,Piráti,A,29,905
Lukáš Černohorský,Piráti,A,29,905
František Elfmark,Piráti,A,29,905
Mikuláš Ferjenčík,Piráti,A,29,905
Radek Holomčík,Piráti,A,29,905
Martin Jiránek,Piráti,A,29,905
Lukáš Kolářík,Piráti,A,29,905
