Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,45,2,3,23,5,25,134
ODS,25,17,0,0,6,2,25,134
Piráti,22,1,0,0,19,2,25,134
SPD,22,19,0,1,2,0,25,134
ČSSD,15,2,8,0,1,4,25,134
KSČM,15,10,0,0,4,1,25,134
KDU-ČSL,10,7,0,0,2,1,25,134
TOP09,7,2,0,0,4,1,25,134
STAN,6,3,0,0,3,0,25,134
Celkem,200,106,10,4,64,16,25,134
