Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,43,27,8,34,57
ODS,23,0,0,12,9,2,34,57
Piráti,22,0,0,13,8,1,34,57
SPD,19,0,0,13,4,2,34,57
ČSSD,15,0,0,10,3,2,34,57
KSČM,15,0,0,14,1,0,34,57
KDU-ČSL,10,0,0,7,2,1,34,57
TOP09,7,0,0,6,0,1,34,57
STAN,6,0,0,4,0,2,34,57
Nezařaz,5,0,0,5,0,0,34,57
Celkem,200,0,0,127,54,19,34,57
