Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,28,701
Andrej Babiš,ANO,M,28,701
Andrea Babišová,ANO,N,28,701
Margita Balaštíková,ANO,N,28,701
Josef Bělica,ANO,N,28,701
Stanislav Berkovec,ANO,N,28,701
Jiří Bláha,ANO,M,28,701
Richard Brabec,ANO,Z,28,701
Milan Brázdil,ANO,N,28,701
Andrea Brzobohatá,ANO,N,28,701
Jaroslav Bžoch,ANO,N,28,701
Monika Červíčková,ANO,Z,28,701
Klára Dostálová,ANO,N,28,701
Lenka Dražilová,ANO,N,28,701
Jaroslav Faltýnek,ANO,N,28,701
Kamal Farhan,ANO,N,28,701
Milan Feranec,ANO,N,28,701
Eva Fialová,ANO,N,28,701
Stanislav Fridrich,ANO,N,28,701
Josef Hájek,ANO,Z,28,701
Milan Hnilička,ANO,N,28,701
Ivan Jáč,ANO,N,28,701
Miloslav Janulík,ANO,N,28,701
Aleš Juchelka,ANO,N,28,701
Pavel Juříček,ANO,N,28,701
Iva Kalátová,ANO,N,28,701
Adam Kalous,ANO,N,28,701
David Kasal,ANO,N,28,701
Tomáš Kohoutek,ANO,N,28,701
Martin Kolovratník,ANO,Z,28,701
Barbora Kořanová,ANO,N,28,701
Josef Kott,ANO,Z,28,701
Robert Králíček,ANO,N,28,701
Roman Kubíček,ANO,N,28,701
Jan Kubík,ANO,N,28,701
Jaroslav Kytýr,ANO,N,28,701
Taťána Malá,ANO,N,28,701
Přemysl Mališ,ANO,N,28,701
Jiří Mašek,ANO,Z,28,701
Eva Matyášová,ANO,N,28,701
Radka Maxová,ANO,Z,28,701
Marcela Melková,ANO,N,28,701
Jana Mračková Vildumetzová,ANO,N,28,701
Patrik Nacher,ANO,Z,28,701
Marek Novák,ANO,N,28,701
Monika Oborná,ANO,N,28,701
Ladislav Okleštěk,ANO,N,28,701
Zuzana Ožanová,ANO,N,28,701
Jana Pastuchová,ANO,N,28,701
František Petrtýl,ANO,Z,28,701
Pavel Plzák,ANO,N,28,701
Milan Pour,ANO,N,28,701
David Pražák,ANO,N,28,701
Věra Procházková,ANO,N,28,701
Pavel Pustějovský,ANO,N,28,701
Karel Rais,ANO,M,28,701
Michal Ratiborský,ANO,N,28,701
Jan Richter,ANO,N,28,701
Miloslava Rutová,ANO,N,28,701
Pavel Růžička,ANO,N,28,701
Jan Řehounek,ANO,N,28,701
Petr Sadovský,ANO,N,28,701
Jan Schiller,ANO,N,28,701
Pavel Staněk,ANO,Z,28,701
Jiří Strýček,ANO,N,28,701
Karla Šlechtová,ANO,N,28,701
Julius Špičák,ANO,N,28,701
David Štolpa,ANO,N,28,701
Karel Tureček,ANO,N,28,701
Helena Válková,ANO,Z,28,701
Petr Venhoda,ANO,N,28,701
Adam Vojtěch,ANO,N,28,701
Jan Volný,ANO,N,28,701
Radek Vondráček,ANO,N,28,701
Ivo Vondrák,ANO,Z,28,701
Petr Vrána,ANO,N,28,701
Rostislav Vyzula,ANO,N,28,701
Radek Zlesák,ANO,N,28,701
Ivan Adamec,ODS,A,28,701
Jan Bauer,ODS,A,28,701
Martin Baxa,ODS,A,28,701
Petr Beitl,ODS,A,28,701
Marek Benda,ODS,A,28,701
Stanislav Blaha,ODS,A,28,701
Pavel Blažek,ODS,A,28,701
Jana Černochová,ODS,A,28,701
Petr Fiala,ODS,A,28,701
Jakub Janda,ODS,A,28,701
Karel Krejza,ODS,Z,28,701
Martin Kupka,ODS,A,28,701
Jaroslav Martinů,ODS,A,28,701
Ilona Mauritzová,ODS,A,28,701
Vojtěch Munzar,ODS,A,28,701
Miroslava Němcová,ODS,A,28,701
Jan Skopeček,ODS,A,28,701
Zbyněk Stanjura,ODS,A,28,701
Bohuslav Svoboda,ODS,A,28,701
Jiří Ventruba,ODS,A,28,701
Veronika Vrecionová,ODS,A,28,701
Jan Zahradník,ODS,A,28,701
Pavel Žáček,ODS,A,28,701
Dana Balcarová,Piráti,A,28,701
Lukáš Bartoň,Piráti,A,28,701
Ivan Bartoš,Piráti,A,28,701
Lukáš Černohorský,Piráti,A,28,701
František Elfmark,Piráti,A,28,701
Mikuláš Ferjenčík,Piráti,A,28,701
Radek Holomčík,Piráti,A,28,701
Martin Jiránek,Piráti,A,28,701
Lukáš Kolářík,Piráti,A,28,701
František Kopřiva,Piráti,A,28,701
Lenka Kozlová,Piráti,A,28,701
Jan Lipavský,Piráti,A,28,701
Tomáš Martínek,Piráti,A,28,701
Jakub Michálek,Piráti,A,28,701
Mikuláš Peksa,Piráti,M,28,701
Vojtěch Pikal,Piráti,A,28,701
Ondřej Polanský,Piráti,A,28,701
Jan Pošvář,Piráti,A,28,701
Ondřej Profant,Piráti,A,28,701
Olga Richterová,Piráti,A,28,701
Petr Třešňák,Piráti,A,28,701
Tomáš Vymazal,Piráti,A,28,701
Jaroslav Dvořák,SPD,A,28,701
Radim Fiala,SPD,A,28,701
Jaroslav Holík,SPD,A,28,701
Jan Hrnčíř,SPD,Z,28,701
Tereza Hyťhová,SPD,A,28,701
Monika Jarošová,SPD,A,28,701
Pavel Jelínek,SPD,A,28,701
Jiří Kobza,SPD,A,28,701
Jiří Kohoutek,SPD,A,28,701
Radek Koten,SPD,A,28,701
Jana Levová,SPD,M,28,701
Karla Maříková,SPD,A,28,701
Tomio Okamura,SPD,A,28,701
Zdeněk Podal,SPD,A,28,701
Miloslav Rozner,SPD,A,28,701
Radek Rozvoral,SPD,A,28,701
Lucie Šafránková,SPD,A,28,701
Lubomír Španěl,SPD,A,28,701
Radovan Vích,SPD,A,28,701
Jiří Běhounek,ČSSD,Z,28,701
Jan Birke,ČSSD,N,28,701
Petr Dolínek,ČSSD,N,28,701
Jaroslav Foldyna,ČSSD,N,28,701
Alena Gajdůšková,ČSSD,N,28,701
Jan Hamáček,ČSSD,N,28,701
Tomáš Hanzel,ČSSD,M,28,701
Jan Chvojka,ČSSD,N,28,701
Roman Onderka,ČSSD,N,28,701
Roman Sklenák,ČSSD,N,28,701
Antonín Staněk,ČSSD,M,28,701
Kateřina Valachová,ČSSD,Z,28,701
Ondřej Veselý,ČSSD,Z,28,701
Václav Votava,ČSSD,0,28,701
Lubomír Zaorálek,ČSSD,N,28,701
Hana Aulická Jírovcová,KSČM,Z,28,701
Alexander Černý,KSČM,N,28,701
Jiří Dolejš,KSČM,Z,28,701
Vojtěch Filip,KSČM,N,28,701
Miroslav Grebeníček,KSČM,N,28,701
Stanislav Grospič,KSČM,N,28,701
Pavel Kováčik,KSČM,Z,28,701
Leo Luzar,KSČM,N,28,701
Květa Matušovská,KSČM,Z,28,701
Zdeněk Ondráček,KSČM,N,28,701
Daniel Pawlas,KSČM,N,28,701
Marie Pěnčíková,KSČM,N,28,701
Ivo Pojezný,KSČM,N,28,701
Jiří Valenta,KSČM,Z,28,701
Miloslava Vostrá,KSČM,N,28,701
Jan Bartošek,KDU-ČSL,0,28,701
Pavel Bělobrádek,KDU-ČSL,A,28,701
Ondřej Benešík,KDU-ČSL,A,28,701
Jan Čižinský,KDU-ČSL,A,28,701
Pavla Golasowská,KDU-ČSL,A,28,701
Stanislav Juránek,KDU-ČSL,A,28,701
Marian Jurečka,KDU-ČSL,A,28,701
Vít Kaňkovský,KDU-ČSL,A,28,701
Jiří Mihola,KDU-ČSL,A,28,701
Marek Výborný,KDU-ČSL,A,28,701
Dominik Feri,TOP09,A,28,701
Miroslav Kalousek,TOP09,0,28,701
Helena Langšádlová,TOP09,A,28,701
Markéta Pekarová Adamová,TOP09,A,28,701
Karel Schwarzenberg,TOP09,M,28,701
František Vácha,TOP09,M,28,701
Vlastimil Válek,TOP09,A,28,701
Jan Farský,STAN,A,28,701
Petr Gazdík,STAN,A,28,701
Věra Kovářová,STAN,A,28,701
Jana Krutáková,STAN,A,28,701
Petr Pávek,STAN,A,28,701
Vít Rakušan,STAN,A,28,701
Marian Bojko,Nezařaz,A,28,701
Václav Klaus,Nezařaz,Z,28,701
Zuzana Majerová Zahradníková,Nezařaz,A,28,701
Ivana Nevludová,Nezařaz,A,28,701
Lubomír Volný,Nezařaz,A,28,701
