Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,12,104
Andrej Babiš,ANO,M,12,104
Andrea Babišová,ANO,A,12,104
Margita Balaštíková,ANO,A,12,104
Josef Bělica,ANO,Z,12,104
Stanislav Berkovec,ANO,A,12,104
Jiří Bláha,ANO,M,12,104
Richard Brabec,ANO,A,12,104
Milan Brázdil,ANO,Z,12,104
Andrea Brzobohatá,ANO,A,12,104
Jaroslav Bžoch,ANO,0,12,104
Klára Dostálová,ANO,A,12,104
Lenka Dražilová,ANO,A,12,104
Jaroslav Faltýnek,ANO,A,12,104
Kamal Farhan,ANO,Z,12,104
Milan Feranec,ANO,A,12,104
Eva Fialová,ANO,A,12,104
Stanislav Fridrich,ANO,A,12,104
Josef Hájek,ANO,M,12,104
Milan Hnilička,ANO,A,12,104
Ivan Jáč,ANO,A,12,104
Miloslav Janulík,ANO,A,12,104
Aleš Juchelka,ANO,A,12,104
Pavel Juříček,ANO,A,12,104
Adam Kalous,ANO,A,12,104
David Kasal,ANO,A,12,104
Tomáš Kohoutek,ANO,A,12,104
Martin Kolovratník,ANO,A,12,104
Barbora Kořanová,ANO,A,12,104
Josef Kott,ANO,A,12,104
Robert Králíček,ANO,A,12,104
Roman Kubíček,ANO,A,12,104
Jan Kubík,ANO,A,12,104
Jaroslav Kytýr,ANO,A,12,104
Taťána Malá,ANO,A,12,104
Přemysl Mališ,ANO,A,12,104
Jiří Mašek,ANO,A,12,104
Eva Matyášová,ANO,Z,12,104
Radka Maxová,ANO,A,12,104
Marcela Melková,ANO,A,12,104
Jana Mračková Vildumetzová,ANO,A,12,104
Patrik Nacher,ANO,A,12,104
Marek Novák,ANO,A,12,104
Monika Oborná,ANO,M,12,104
Ladislav Okleštěk,ANO,M,12,104
Zuzana Ožanová,ANO,A,12,104
Jana Pastuchová,ANO,M,12,104
Robert Pelikán,ANO,0,12,104
František Petrtýl,ANO,A,12,104
Pavel Plzák,ANO,A,12,104
Milan Pour,ANO,A,12,104
David Pražák,ANO,A,12,104
Věra Procházková,ANO,Z,12,104
Pavel Pustějovský,ANO,A,12,104
Karel Rais,ANO,Z,12,104
Michal Ratiborský,ANO,Z,12,104
Jan Richter,ANO,Z,12,104
Miloslava Rutová,ANO,A,12,104
Pavel Růžička,ANO,N,12,104
Jan Řehounek,ANO,A,12,104
Petr Sadovský,ANO,Z,12,104
Jan Schiller,ANO,A,12,104
