Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,0,39,39,60,15
ODS,23,0,0,0,12,11,60,15
Piráti,22,11,0,0,0,11,60,15
SPD,19,9,0,0,1,9,60,15
ČSSD,14,1,0,0,6,7,60,15
KSČM,15,7,0,0,1,7,60,15
KDU-ČSL,10,0,0,0,4,6,60,15
TOP09,7,0,2,0,1,4,60,15
STAN,6,1,0,0,1,4,60,15
Nezařaz,6,1,0,0,0,5,60,15
Celkem,200,30,2,0,65,103,60,15
