Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,55,0,3,16,4,12,51
ODS,25,23,0,0,2,0,12,51
Piráti,22,1,14,0,7,0,12,51
SPD,22,15,0,1,5,1,12,51
ČSSD,15,7,0,2,3,3,12,51
KSČM,15,13,0,0,0,2,12,51
KDU-ČSL,10,9,0,0,0,1,12,51
TOP09,7,2,0,2,2,1,12,51
STAN,6,3,0,0,2,1,12,51
Celkem,200,128,14,8,37,13,12,51
