Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,33,0,6,39,44,229
ODS,23,12,0,0,0,11,44,229
Piráti,22,11,0,0,0,11,44,229
SPD,20,8,0,0,1,11,44,229
ČSSD,14,0,5,1,2,6,44,229
KSČM,15,0,7,0,1,7,44,229
KDU-ČSL,10,5,0,0,0,5,44,229
TOP09,7,3,0,0,0,4,44,229
STAN,6,3,0,0,0,3,44,229
Nezařaz,5,1,0,0,2,2,44,229
Celkem,200,43,45,1,12,99,44,229
