Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,26,76
Andrej Babiš,ANO,M,26,76
Andrea Babišová,ANO,A,26,76
Margita Balaštíková,ANO,A,26,76
Josef Bělica,ANO,A,26,76
Stanislav Berkovec,ANO,A,26,76
Jiří Bláha,ANO,A,26,76
Richard Brabec,ANO,A,26,76
Milan Brázdil,ANO,A,26,76
Andrea Brzobohatá,ANO,A,26,76
Jaroslav Bžoch,ANO,A,26,76
Monika Červíčková,ANO,A,26,76
Klára Dostálová,ANO,A,26,76
Lenka Dražilová,ANO,A,26,76
Jaroslav Faltýnek,ANO,A,26,76
Kamal Farhan,ANO,A,26,76
Milan Feranec,ANO,A,26,76
Eva Fialová,ANO,A,26,76
Stanislav Fridrich,ANO,A,26,76
Josef Hájek,ANO,A,26,76
Milan Hnilička,ANO,A,26,76
Ivan Jáč,ANO,A,26,76
Miloslav Janulík,ANO,A,26,76
Aleš Juchelka,ANO,A,26,76
Pavel Juříček,ANO,A,26,76
Adam Kalous,ANO,A,26,76
David Kasal,ANO,A,26,76
Tomáš Kohoutek,ANO,A,26,76
Martin Kolovratník,ANO,A,26,76
Barbora Kořanová,ANO,A,26,76
Josef Kott,ANO,A,26,76
Robert Králíček,ANO,A,26,76
Roman Kubíček,ANO,A,26,76
Jan Kubík,ANO,A,26,76
Jaroslav Kytýr,ANO,A,26,76
Taťána Malá,ANO,A,26,76
Přemysl Mališ,ANO,A,26,76
Jiří Mašek,ANO,A,26,76
Eva Matyášová,ANO,A,26,76
Radka Maxová,ANO,A,26,76
Marcela Melková,ANO,A,26,76
Jana Mračková Vildumetzová,ANO,A,26,76
Patrik Nacher,ANO,A,26,76
Marek Novák,ANO,A,26,76
Monika Oborná,ANO,A,26,76
Ladislav Okleštěk,ANO,A,26,76
Zuzana Ožanová,ANO,A,26,76
Jana Pastuchová,ANO,A,26,76
František Petrtýl,ANO,A,26,76
Pavel Plzák,ANO,A,26,76
Milan Pour,ANO,A,26,76
David Pražák,ANO,M,26,76
Věra Procházková,ANO,A,26,76
Pavel Pustějovský,ANO,A,26,76
Karel Rais,ANO,A,26,76
Michal Ratiborský,ANO,A,26,76
Jan Richter,ANO,A,26,76
Miloslava Rutová,ANO,A,26,76
Pavel Růžička,ANO,A,26,76
Jan Řehounek,ANO,A,26,76
Petr Sadovský,ANO,A,26,76
Jan Schiller,ANO,0,26,76
Pavel Staněk,ANO,A,26,76
Jiří Strýček,ANO,A,26,76
Karla Šlechtová,ANO,M,26,76
Julius Špičák,ANO,A,26,76
David Štolpa,ANO,M,26,76
Dan Ťok,ANO,A,26,76
Karel Tureček,ANO,A,26,76
Helena Válková,ANO,A,26,76
Petr Venhoda,ANO,A,26,76
Adam Vojtěch,ANO,A,26,76
Jan Volný,ANO,A,26,76
Radek Vondráček,ANO,M,26,76
Ivo Vondrák,ANO,A,26,76
Petr Vrána,ANO,A,26,76
Rostislav Vyzula,ANO,A,26,76
Radek Zlesák,ANO,A,26,76
Ivan Adamec,ODS,A,26,76
Jan Bauer,ODS,A,26,76
Martin Baxa,ODS,A,26,76
Petr Beitl,ODS,A,26,76
Marek Benda,ODS,A,26,76
Stanislav Blaha,ODS,A,26,76
Pavel Blažek,ODS,A,26,76
Jana Černochová,ODS,A,26,76
Petr Fiala,ODS,A,26,76
Jakub Janda,ODS,A,26,76
Václav Klaus,ODS,A,26,76
Karel Krejza,ODS,A,26,76
Martin Kupka,ODS,A,26,76
Zuzana Majerová Zahradníková,ODS,A,26,76
Jaroslav Martinů,ODS,A,26,76
Ilona Mauritzová,ODS,A,26,76
Vojtěch Munzar,ODS,A,26,76
Miroslava Němcová,ODS,A,26,76
Jan Skopeček,ODS,A,26,76
Zbyněk Stanjura,ODS,A,26,76
Bohuslav Svoboda,ODS,A,26,76
Jiří Ventruba,ODS,A,26,76
Veronika Vrecionová,ODS,A,26,76
Jan Zahradník,ODS,A,26,76
Pavel Žáček,ODS,M,26,76
Dana Balcarová,Piráti,A,26,76
Lukáš Bartoň,Piráti,A,26,76
Ivan Bartoš,Piráti,A,26,76
Lukáš Černohorský,Piráti,A,26,76
František Elfmark,Piráti,A,26,76
Mikuláš Ferjenčík,Piráti,A,26,76
Radek Holomčík,Piráti,A,26,76
Martin Jiránek,Piráti,A,26,76
Lukáš Kolářík,Piráti,A,26,76
František Kopřiva,Piráti,M,26,76
Lenka Kozlová,Piráti,A,26,76
Jan Lipavský,Piráti,M,26,76
Tomáš Martínek,Piráti,A,26,76
Jakub Michálek,Piráti,A,26,76
Mikuláš Peksa,Piráti,A,26,76
Vojtěch Pikal,Piráti,A,26,76
Ondřej Polanský,Piráti,A,26,76
Jan Pošvář,Piráti,A,26,76
Ondřej Profant,Piráti,A,26,76
Olga Richterová,Piráti,M,26,76
Petr Třešňák,Piráti,A,26,76
Tomáš Vymazal,Piráti,A,26,76
Marian Bojko,SPD,A,26,76
Jaroslav Dvořák,SPD,A,26,76
Radim Fiala,SPD,A,26,76
Jaroslav Holík,SPD,A,26,76
Jan Hrnčíř,SPD,A,26,76
Tereza Hyťhová,SPD,M,26,76
Monika Jarošová,SPD,A,26,76
Pavel Jelínek,SPD,A,26,76
Jiří Kobza,SPD,A,26,76
Jiří Kohoutek,SPD,A,26,76
Radek Koten,SPD,A,26,76
Jana Levová,SPD,A,26,76
Karla Maříková,SPD,A,26,76
Ivana Nevludová,SPD,A,26,76
Tomio Okamura,SPD,A,26,76
Zdeněk Podal,SPD,A,26,76
Miloslav Rozner,SPD,A,26,76
Radek Rozvoral,SPD,A,26,76
Lucie Šafránková,SPD,A,26,76
Lubomír Španěl,SPD,A,26,76
Radovan Vích,SPD,A,26,76
Lubomír Volný,SPD,A,26,76
Jiří Běhounek,ČSSD,A,26,76
Jan Birke,ČSSD,A,26,76
Petr Dolínek,ČSSD,A,26,76
Jaroslav Foldyna,ČSSD,0,26,76
Alena Gajdůšková,ČSSD,A,26,76
Jan Hamáček,ČSSD,0,26,76
Tomáš Hanzel,ČSSD,A,26,76
Milan Chovanec,ČSSD,A,26,76
Jan Chvojka,ČSSD,A,26,76
Roman Onderka,ČSSD,0,26,76
Roman Sklenák,ČSSD,A,26,76
Antonín Staněk,ČSSD,A,26,76
Kateřina Valachová,ČSSD,A,26,76
Ondřej Veselý,ČSSD,A,26,76
Lubomír Zaorálek,ČSSD,M,26,76
Hana Aulická Jírovcová,KSČM,A,26,76
Alexander Černý,KSČM,A,26,76
Jiří Dolejš,KSČM,A,26,76
Vojtěch Filip,KSČM,A,26,76
Miroslav Grebeníček,KSČM,A,26,76
Stanislav Grospič,KSČM,0,26,76
Pavel Kováčik,KSČM,A,26,76
Leo Luzar,KSČM,A,26,76
Květa Matušovská,KSČM,A,26,76
Zdeněk Ondráček,KSČM,A,26,76
Daniel Pawlas,KSČM,A,26,76
Marie Pěnčíková,KSČM,A,26,76
Ivo Pojezný,KSČM,A,26,76
Jiří Valenta,KSČM,A,26,76
Miloslava Vostrá,KSČM,A,26,76
Jan Bartošek,KDU-ČSL,A,26,76
Pavel Bělobrádek,KDU-ČSL,Z,26,76
Ondřej Benešík,KDU-ČSL,M,26,76
Jan Čižinský,KDU-ČSL,A,26,76
Pavla Golasowská,KDU-ČSL,A,26,76
Stanislav Juránek,KDU-ČSL,A,26,76
Marian Jurečka,KDU-ČSL,A,26,76
Vít Kaňkovský,KDU-ČSL,A,26,76
Jiří Mihola,KDU-ČSL,A,26,76
Marek Výborný,KDU-ČSL,A,26,76
Dominik Feri,TOP09,A,26,76
Miroslav Kalousek,TOP09,A,26,76
Helena Langšádlová,TOP09,M,26,76
Markéta Pekarová Adamová,TOP09,A,26,76
Karel Schwarzenberg,TOP09,M,26,76
František Vácha,TOP09,A,26,76
Vlastimil Válek,TOP09,A,26,76
Jan Farský,STAN,M,26,76
Petr Gazdík,STAN,A,26,76
Věra Kovářová,STAN,A,26,76
Jana Krutáková,STAN,A,26,76
Petr Pávek,STAN,A,26,76
Vít Rakušan,STAN,A,26,76
