Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,70,1,6,1,12,40
ODS,25,0,24,0,1,0,12,40
Piráti,22,0,0,0,22,0,12,40
SPD,22,0,21,0,0,1,12,40
ČSSD,15,0,10,2,0,3,12,40
KSČM,15,0,11,0,2,2,12,40
KDU-ČSL,10,0,8,0,1,1,12,40
TOP09,7,0,4,0,1,2,12,40
STAN,6,1,2,0,2,1,12,40
Celkem,200,1,150,3,35,11,12,40
