Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,61,1,0,6,10,33,123
ODS,23,20,0,2,0,1,33,123
Piráti,22,20,0,0,2,0,33,123
SPD,19,16,0,0,1,2,33,123
ČSSD,15,11,0,2,0,2,33,123
KSČM,15,8,0,1,4,2,33,123
KDU-ČSL,10,6,1,0,1,2,33,123
TOP09,7,4,2,0,0,1,33,123
STAN,6,5,0,0,0,1,33,123
Nezařaz,5,2,0,0,2,1,33,123
Celkem,200,153,4,5,16,22,33,123
