Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,69,0,3,6,29,139
ODS,23,22,0,0,0,1,29,139
Piráti,22,21,0,0,0,1,29,139
SPD,19,15,0,0,0,4,29,139
ČSSD,15,0,11,0,4,0,29,139
KSČM,15,1,10,0,3,1,29,139
KDU-ČSL,10,9,0,0,0,1,29,139
TOP09,7,5,0,0,2,0,29,139
STAN,6,5,0,0,0,1,29,139
Nezařaz,5,3,0,0,1,1,29,139
Celkem,200,81,90,0,13,16,29,139
