Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,48,12
Andrej Babiš,ANO,Z,48,12
Andrea Babišová,ANO,Z,48,12
Ondřej Babka,ANO,Z,48,12
Margita Balaštíková,ANO,Z,48,12
Josef Bělica,ANO,Z,48,12
Stanislav Berkovec,ANO,Z,48,12
Jiří Bláha,ANO,Z,48,12
Richard Brabec,ANO,Z,48,12
Milan Brázdil,ANO,Z,48,12
Andrea Brzobohatá,ANO,Z,48,12
Jaroslav Bžoch,ANO,Z,48,12
Monika Červíčková,ANO,Z,48,12
Klára Dostálová,ANO,Z,48,12
Lenka Dražilová,ANO,Z,48,12
Jaroslav Faltýnek,ANO,Z,48,12
Kamal Farhan,ANO,Z,48,12
Milan Feranec,ANO,Z,48,12
Eva Fialová,ANO,Z,48,12
Stanislav Fridrich,ANO,Z,48,12
Josef Hájek,ANO,Z,48,12
Milan Hnilička,ANO,Z,48,12
Ivan Jáč,ANO,Z,48,12
Miloslav Janulík,ANO,Z,48,12
Aleš Juchelka,ANO,Z,48,12
Pavel Juříček,ANO,Z,48,12
Iva Kalátová,ANO,Z,48,12
Adam Kalous,ANO,Z,48,12
David Kasal,ANO,Z,48,12
Tomáš Kohoutek,ANO,Z,48,12
Martin Kolovratník,ANO,Z,48,12
Barbora Kořanová,ANO,Z,48,12
Josef Kott,ANO,Z,48,12
Robert Králíček,ANO,Z,48,12
Roman Kubíček,ANO,Z,48,12
Jan Kubík,ANO,Z,48,12
Jaroslav Kytýr,ANO,Z,48,12
Taťána Malá,ANO,Z,48,12
Přemysl Mališ,ANO,Z,48,12
Jiří Mašek,ANO,Z,48,12
Eva Matyášová,ANO,Z,48,12
Marcela Melková,ANO,Z,48,12
Jana Mračková Vildumetzová,ANO,Z,48,12
Patrik Nacher,ANO,Z,48,12
Marek Novák,ANO,Z,48,12
Monika Oborná,ANO,Z,48,12
Ladislav Okleštěk,ANO,Z,48,12
Zuzana Ožanová,ANO,Z,48,12
Jana Pastuchová,ANO,Z,48,12
František Petrtýl,ANO,Z,48,12
Pavel Plzák,ANO,Z,48,12
Milan Pour,ANO,Z,48,12
David Pražák,ANO,Z,48,12
Věra Procházková,ANO,Z,48,12
Pavel Pustějovský,ANO,Z,48,12
Karel Rais,ANO,Z,48,12
Michal Ratiborský,ANO,Z,48,12
Jan Richter,ANO,Z,48,12
Miloslava Rutová,ANO,Z,48,12
Pavel Růžička,ANO,Z,48,12
Jan Řehounek,ANO,Z,48,12
Petr Sadovský,ANO,Z,48,12
Jan Schiller,ANO,Z,48,12
Pavel Staněk,ANO,Z,48,12
Jiří Strýček,ANO,Z,48,12
Karla Šlechtová,ANO,Z,48,12
Julius Špičák,ANO,Z,48,12
David Štolpa,ANO,Z,48,12
Karel Tureček,ANO,Z,48,12
Helena Válková,ANO,Z,48,12
Petr Venhoda,ANO,Z,48,12
Adam Vojtěch,ANO,Z,48,12
Jan Volný,ANO,Z,48,12
Radek Vondráček,ANO,Z,48,12
Ivo Vondrák,ANO,Z,48,12
Petr Vrána,ANO,Z,48,12
Rostislav Vyzula,ANO,Z,48,12
Radek Zlesák,ANO,Z,48,12
Ivan Adamec,ODS,A,48,12
Jan Bauer,ODS,A,48,12
Martin Baxa,ODS,A,48,12
Petr Beitl,ODS,A,48,12
Marek Benda,ODS,A,48,12
Petr Bendl,ODS,A,48,12
Stanislav Blaha,ODS,A,48,12
Pavel Blažek,ODS,A,48,12
Jana Černochová,ODS,A,48,12
Petr Fiala,ODS,A,48,12
Jakub Janda,ODS,A,48,12
Karel Krejza,ODS,A,48,12
Martin Kupka,ODS,A,48,12
Jaroslav Martinů,ODS,A,48,12
Ilona Mauritzová,ODS,A,48,12
Vojtěch Munzar,ODS,A,48,12
Miroslava Němcová,ODS,A,48,12
Jan Skopeček,ODS,A,48,12
Zbyněk Stanjura,ODS,A,48,12
Bohuslav Svoboda,ODS,A,48,12
Jiří Ventruba,ODS,A,48,12
Jan Zahradník,ODS,A,48,12
Pavel Žáček,ODS,A,48,12
Dana Balcarová,Piráti,A,48,12
Lukáš Bartoň,Piráti,A,48,12
Ivan Bartoš,Piráti,A,48,12
Lukáš Černohorský,Piráti,A,48,12
František Elfmark,Piráti,A,48,12
Mikuláš Ferjenčík,Piráti,M,48,12
Radek Holomčík,Piráti,A,48,12
Martin Jiránek,Piráti,A,48,12
Lukáš Kolářík,Piráti,A,48,12
František Kopřiva,Piráti,A,48,12
Lenka Kozlová,Piráti,A,48,12
Jan Lipavský,Piráti,A,48,12
Tomáš Martínek,Piráti,A,48,12
Jakub Michálek,Piráti,A,48,12
František Navrkal,Piráti,A,48,12
Vojtěch Pikal,Piráti,A,48,12
Ondřej Polanský,Piráti,A,48,12
Jan Pošvář,Piráti,A,48,12
Ondřej Profant,Piráti,A,48,12
Olga Richterová,Piráti,A,48,12
Petr Třešňák,Piráti,A,48,12
Tomáš Vymazal,Piráti,A,48,12
Jaroslav Dvořák,SPD,A,48,12
Radim Fiala,SPD,A,48,12
Jaroslav Foldyna,SPD,A,48,12
Jaroslav Holík,SPD,A,48,12
Jan Hrnčíř,SPD,A,48,12
Tereza Hyťhová,SPD,A,48,12
Monika Jarošová,SPD,A,48,12
Pavel Jelínek,SPD,A,48,12
Jiří Kobza,SPD,A,48,12
Jiří Kohoutek,SPD,A,48,12
Radek Koten,SPD,A,48,12
Jana Levová,SPD,M,48,12
Karla Maříková,SPD,A,48,12
Tomio Okamura,SPD,A,48,12
Zdeněk Podal,SPD,A,48,12
Miloslav Rozner,SPD,A,48,12
Radek Rozvoral,SPD,A,48,12
Lucie Šafránková,SPD,A,48,12
Lubomír Španěl,SPD,A,48,12
Radovan Vích,SPD,A,48,12
Jiří Běhounek,ČSSD,Z,48,12
Jan Birke,ČSSD,Z,48,12
Petr Dolínek,ČSSD,0,48,12
Alena Gajdůšková,ČSSD,Z,48,12
Jan Hamáček,ČSSD,Z,48,12
Tomáš Hanzel,ČSSD,Z,48,12
Jan Chvojka,ČSSD,Z,48,12
Roman Onderka,ČSSD,Z,48,12
Roman Sklenák,ČSSD,Z,48,12
Antonín Staněk,ČSSD,Z,48,12
Kateřina Valachová,ČSSD,Z,48,12
Ondřej Veselý,ČSSD,Z,48,12
Václav Votava,ČSSD,Z,48,12
Lubomír Zaorálek,ČSSD,Z,48,12
Hana Aulická Jírovcová,KSČM,Z,48,12
Alexander Černý,KSČM,Z,48,12
Jiří Dolejš,KSČM,Z,48,12
Vojtěch Filip,KSČM,0,48,12
Miroslav Grebeníček,KSČM,Z,48,12
Stanislav Grospič,KSČM,Z,48,12
Pavel Kováčik,KSČM,A,48,12
Leo Luzar,KSČM,Z,48,12
Květa Matušovská,KSČM,Z,48,12
Zdeněk Ondráček,KSČM,Z,48,12
Daniel Pawlas,KSČM,Z,48,12
Marie Pěnčíková,KSČM,Z,48,12
Ivo Pojezný,KSČM,Z,48,12
Jiří Valenta,KSČM,Z,48,12
Miloslava Vostrá,KSČM,0,48,12
Jan Bartošek,KDU-ČSL,A,48,12
