Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,3,61,0,14,0,37,256
ODS,23,20,0,1,0,2,37,256
Piráti,22,22,0,0,0,0,37,256
SPD,19,0,0,0,18,1,37,256
ČSSD,15,0,10,0,5,0,37,256
KSČM,15,0,12,0,3,0,37,256
KDU-ČSL,10,8,0,0,1,1,37,256
TOP09,7,6,0,1,0,0,37,256
STAN,6,4,0,0,2,0,37,256
Nezařaz,5,3,0,0,2,0,37,256
Celkem,200,66,83,2,45,4,37,256
