Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,25,2,27,24,56,43
ODS,23,17,0,0,0,6,56,43
Piráti,22,10,0,0,0,12,56,43
SPD,19,14,0,1,1,3,56,43
ČSSD,14,1,1,0,7,5,56,43
KSČM,15,8,0,2,1,4,56,43
KDU-ČSL,10,5,0,1,0,4,56,43
TOP09,7,3,0,0,0,4,56,43
STAN,6,3,0,0,0,3,56,43
Nezařaz,6,4,0,1,0,1,56,43
Celkem,200,65,26,7,36,66,56,43
