Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,4,30,5,34,5,4,3
ODS,25,21,0,1,1,2,4,3
Piráti,22,0,0,0,21,1,4,3
SPD,22,20,0,0,0,2,4,3
ČSSD,15,2,1,0,9,3,4,3
KSČM,15,15,0,0,0,0,4,3
KDU-ČSL,10,7,1,1,0,1,4,3
TOP09,7,0,0,0,4,3,4,3
STAN,6,1,0,1,4,0,4,3
Celkem,200,70,32,8,73,17,4,3
