Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,31,0,0,8,39,41,14
ODS,23,8,0,0,1,14,41,14
Piráti,22,9,0,0,2,11,41,14
SPD,19,10,0,0,0,9,41,14
ČSSD,14,6,0,0,0,8,41,14
KSČM,15,7,0,0,1,7,41,14
KDU-ČSL,10,5,0,0,0,5,41,14
TOP09,7,1,0,0,1,5,41,14
STAN,6,1,0,0,1,4,41,14
Nezařaz,6,2,0,0,0,4,41,14
Celkem,200,80,0,0,14,106,41,14
