Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,63,1,10,3,29,690
ODS,23,23,0,0,0,0,29,690
Piráti,22,21,0,0,0,1,29,690
SPD,19,15,0,0,3,1,29,690
ČSSD,15,0,6,2,5,2,29,690
KSČM,15,0,10,0,5,0,29,690
KDU-ČSL,10,8,0,1,1,0,29,690
TOP09,7,3,0,1,1,2,29,690
STAN,6,3,0,2,1,0,29,690
Nezařaz,5,4,0,0,1,0,29,690
Celkem,200,78,79,7,27,9,29,690
