Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,1,1,7,24,159
ODS,25,21,0,1,0,3,24,159
Piráti,22,19,0,2,0,1,24,159
SPD,22,0,0,1,20,1,24,159
ČSSD,15,14,0,0,0,1,24,159
KSČM,15,13,0,2,0,0,24,159
KDU-ČSL,10,6,0,1,1,2,24,159
TOP09,7,4,0,1,1,1,24,159
STAN,6,4,0,0,0,2,24,159
Celkem,200,150,0,9,23,18,24,159
