Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,34,0,5,39,60,41
ODS,23,0,5,0,2,16,60,41
Piráti,22,1,0,0,10,11,60,41
SPD,19,10,0,0,0,9,60,41
ČSSD,14,1,3,0,2,8,60,41
KSČM,15,4,0,0,4,7,60,41
KDU-ČSL,10,0,0,0,4,6,60,41
TOP09,7,1,1,0,1,4,60,41
STAN,6,2,0,0,0,4,60,41
Nezařaz,6,0,1,0,0,5,60,41
Celkem,200,19,44,0,28,109,60,41
