Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,34,0,0,1,43,43,112
ODS,23,2,2,0,5,14,43,112
Piráti,22,8,2,0,0,12,43,112
SPD,20,9,0,0,0,11,43,112
ČSSD,14,6,0,1,0,7,43,112
KSČM,15,4,0,0,0,11,43,112
KDU-ČSL,10,4,0,0,0,6,43,112
TOP09,7,2,0,0,1,4,43,112
STAN,6,2,0,0,0,4,43,112
Nezařaz,5,2,0,0,0,3,43,112
Celkem,200,73,4,1,7,115,43,112
