Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,66,0,3,0,9,18,190
ODS,25,0,0,5,11,9,18,190
Piráti,22,17,0,1,2,2,18,190
SPD,22,0,18,0,1,3,18,190
ČSSD,15,9,0,3,0,3,18,190
KSČM,15,11,0,3,0,1,18,190
KDU-ČSL,10,6,0,2,0,2,18,190
TOP09,7,2,0,1,2,2,18,190
STAN,6,3,0,2,0,1,18,190
Celkem,200,114,18,20,16,32,18,190
