Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,24,53
Andrej Babiš,ANO,M,24,53
Andrea Babišová,ANO,M,24,53
Margita Balaštíková,ANO,A,24,53
Josef Bělica,ANO,A,24,53
Stanislav Berkovec,ANO,A,24,53
Jiří Bláha,ANO,A,24,53
Richard Brabec,ANO,A,24,53
Milan Brázdil,ANO,0,24,53
Andrea Brzobohatá,ANO,A,24,53
Jaroslav Bžoch,ANO,A,24,53
Monika Červíčková,ANO,A,24,53
Klára Dostálová,ANO,A,24,53
Lenka Dražilová,ANO,A,24,53
Jaroslav Faltýnek,ANO,A,24,53
Kamal Farhan,ANO,A,24,53
Milan Feranec,ANO,A,24,53
Eva Fialová,ANO,A,24,53
Stanislav Fridrich,ANO,A,24,53
Josef Hájek,ANO,A,24,53
Milan Hnilička,ANO,A,24,53
Ivan Jáč,ANO,A,24,53
Miloslav Janulík,ANO,M,24,53
Aleš Juchelka,ANO,A,24,53
Pavel Juříček,ANO,0,24,53
Adam Kalous,ANO,M,24,53
David Kasal,ANO,0,24,53
Tomáš Kohoutek,ANO,A,24,53
Martin Kolovratník,ANO,A,24,53
Barbora Kořanová,ANO,A,24,53
Josef Kott,ANO,A,24,53
Robert Králíček,ANO,Z,24,53
Roman Kubíček,ANO,A,24,53
Jan Kubík,ANO,A,24,53
Jaroslav Kytýr,ANO,M,24,53
Taťána Malá,ANO,A,24,53
Přemysl Mališ,ANO,A,24,53
Jiří Mašek,ANO,A,24,53
Eva Matyášová,ANO,0,24,53
Radka Maxová,ANO,M,24,53
Marcela Melková,ANO,Z,24,53
Jana Mračková Vildumetzová,ANO,A,24,53
Patrik Nacher,ANO,M,24,53
Marek Novák,ANO,A,24,53
Monika Oborná,ANO,A,24,53
Ladislav Okleštěk,ANO,0,24,53
Zuzana Ožanová,ANO,A,24,53
Jana Pastuchová,ANO,M,24,53
František Petrtýl,ANO,A,24,53
Pavel Plzák,ANO,M,24,53
Milan Pour,ANO,A,24,53
David Pražák,ANO,A,24,53
Věra Procházková,ANO,A,24,53
Pavel Pustějovský,ANO,A,24,53
Karel Rais,ANO,A,24,53
Michal Ratiborský,ANO,A,24,53
Jan Richter,ANO,A,24,53
Miloslava Rutová,ANO,A,24,53
Pavel Růžička,ANO,A,24,53
Jan Řehounek,ANO,A,24,53
Petr Sadovský,ANO,A,24,53
Jan Schiller,ANO,M,24,53
Pavel Staněk,ANO,A,24,53
Jiří Strýček,ANO,A,24,53
Karla Šlechtová,ANO,A,24,53
Julius Špičák,ANO,M,24,53
David Štolpa,ANO,A,24,53
Dan Ťok,ANO,0,24,53
Karel Tureček,ANO,M,24,53
Helena Válková,ANO,M,24,53
Petr Venhoda,ANO,A,24,53
Adam Vojtěch,ANO,0,24,53
Jan Volný,ANO,A,24,53
Radek Vondráček,ANO,0,24,53
Ivo Vondrák,ANO,A,24,53
Petr Vrána,ANO,M,24,53
Rostislav Vyzula,ANO,M,24,53
Radek Zlesák,ANO,A,24,53
Ivan Adamec,ODS,A,24,53
Jan Bauer,ODS,0,24,53
Martin Baxa,ODS,A,24,53
Petr Beitl,ODS,A,24,53
Marek Benda,ODS,A,24,53
Stanislav Blaha,ODS,A,24,53
Pavel Blažek,ODS,0,24,53
Jana Černochová,ODS,M,24,53
Petr Fiala,ODS,A,24,53
Jakub Janda,ODS,A,24,53
Václav Klaus,ODS,A,24,53
Karel Krejza,ODS,A,24,53
Martin Kupka,ODS,M,24,53
Zuzana Majerová Zahradníková,ODS,A,24,53
Jaroslav Martinů,ODS,A,24,53
Ilona Mauritzová,ODS,M,24,53
Vojtěch Munzar,ODS,A,24,53
Miroslava Němcová,ODS,M,24,53
Jan Skopeček,ODS,0,24,53
Zbyněk Stanjura,ODS,A,24,53
Bohuslav Svoboda,ODS,0,24,53
Jiří Ventruba,ODS,A,24,53
Veronika Vrecionová,ODS,0,24,53
Jan Zahradník,ODS,A,24,53
Pavel Žáček,ODS,A,24,53
Dana Balcarová,Piráti,A,24,53
Lukáš Bartoň,Piráti,A,24,53
Ivan Bartoš,Piráti,A,24,53
Lukáš Černohorský,Piráti,A,24,53
František Elfmark,Piráti,A,24,53
Mikuláš Ferjenčík,Piráti,0,24,53
Radek Holomčík,Piráti,A,24,53
Martin Jiránek,Piráti,A,24,53
Lukáš Kolářík,Piráti,M,24,53
František Kopřiva,Piráti,M,24,53
Lenka Kozlová,Piráti,A,24,53
Jan Lipavský,Piráti,A,24,53
Tomáš Martínek,Piráti,A,24,53
Jakub Michálek,Piráti,A,24,53
Mikuláš Peksa,Piráti,M,24,53
Vojtěch Pikal,Piráti,A,24,53
Ondřej Polanský,Piráti,Z,24,53
Jan Pošvář,Piráti,A,24,53
Ondřej Profant,Piráti,A,24,53
Olga Richterová,Piráti,A,24,53
Petr Třešňák,Piráti,A,24,53
Tomáš Vymazal,Piráti,0,24,53
Marian Bojko,SPD,A,24,53
Jaroslav Dvořák,SPD,0,24,53
Radim Fiala,SPD,0,24,53
Jaroslav Holík,SPD,A,24,53
Jan Hrnčíř,SPD,A,24,53
Tereza Hyťhová,SPD,A,24,53
Monika Jarošová,SPD,M,24,53
Pavel Jelínek,SPD,0,24,53
Jiří Kobza,SPD,M,24,53
Jiří Kohoutek,SPD,Z,24,53
Radek Koten,SPD,A,24,53
Jana Levová,SPD,M,24,53
Karla Maříková,SPD,A,24,53
Ivana Nevludová,SPD,A,24,53
Tomio Okamura,SPD,Z,24,53
Zdeněk Podal,SPD,A,24,53
Miloslav Rozner,SPD,A,24,53
Radek Rozvoral,SPD,A,24,53
Lucie Šafránková,SPD,A,24,53
Lubomír Španěl,SPD,A,24,53
Radovan Vích,SPD,A,24,53
Lubomír Volný,SPD,A,24,53
Jiří Běhounek,ČSSD,M,24,53
Jan Birke,ČSSD,M,24,53
Petr Dolínek,ČSSD,0,24,53
Jaroslav Foldyna,ČSSD,Z,24,53
Alena Gajdůšková,ČSSD,M,24,53
Jan Hamáček,ČSSD,M,24,53
Tomáš Hanzel,ČSSD,M,24,53
Milan Chovanec,ČSSD,M,24,53
Jan Chvojka,ČSSD,A,24,53
Roman Onderka,ČSSD,0,24,53
Roman Sklenák,ČSSD,0,24,53
Antonín Staněk,ČSSD,A,24,53
Kateřina Valachová,ČSSD,A,24,53
Ondřej Veselý,ČSSD,A,24,53
Lubomír Zaorálek,ČSSD,0,24,53
Hana Aulická Jírovcová,KSČM,0,24,53
Alexander Černý,KSČM,N,24,53
Jiří Dolejš,KSČM,Z,24,53
Vojtěch Filip,KSČM,0,24,53
Miroslav Grebeníček,KSČM,N,24,53
Stanislav Grospič,KSČM,M,24,53
Pavel Kováčik,KSČM,Z,24,53
Leo Luzar,KSČM,N,24,53
Květa Matušovská,KSČM,N,24,53
Zdeněk Ondráček,KSČM,Z,24,53
Daniel Pawlas,KSČM,N,24,53
Marie Pěnčíková,KSČM,Z,24,53
Ivo Pojezný,KSČM,N,24,53
Jiří Valenta,KSČM,M,24,53
Miloslava Vostrá,KSČM,0,24,53
Jan Bartošek,KDU-ČSL,A,24,53
Pavel Bělobrádek,KDU-ČSL,M,24,53
Ondřej Benešík,KDU-ČSL,0,24,53
Jan Čižinský,KDU-ČSL,M,24,53
