Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,67,0,1,1,9,34,361
ODS,23,12,0,4,2,5,34,361
Piráti,22,0,1,0,20,1,34,361
SPD,19,11,0,3,1,4,34,361
ČSSD,15,5,0,1,0,9,34,361
KSČM,15,6,0,4,0,5,34,361
KDU-ČSL,10,0,4,0,0,6,34,361
TOP09,7,4,0,0,0,3,34,361
STAN,6,5,0,1,0,0,34,361
Nezařaz,5,2,0,0,0,3,34,361
Celkem,200,112,5,14,24,45,34,361
