Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,24,39
Andrej Babiš,ANO,M,24,39
Andrea Babišová,ANO,M,24,39
Margita Balaštíková,ANO,0,24,39
Josef Bělica,ANO,A,24,39
Stanislav Berkovec,ANO,A,24,39
Jiří Bláha,ANO,A,24,39
Richard Brabec,ANO,A,24,39
Milan Brázdil,ANO,A,24,39
Andrea Brzobohatá,ANO,A,24,39
Jaroslav Bžoch,ANO,A,24,39
Monika Červíčková,ANO,A,24,39
Klára Dostálová,ANO,A,24,39
Lenka Dražilová,ANO,A,24,39
Jaroslav Faltýnek,ANO,A,24,39
Kamal Farhan,ANO,A,24,39
Milan Feranec,ANO,Z,24,39
Eva Fialová,ANO,A,24,39
Stanislav Fridrich,ANO,A,24,39
Josef Hájek,ANO,A,24,39
Milan Hnilička,ANO,A,24,39
Ivan Jáč,ANO,A,24,39
Miloslav Janulík,ANO,M,24,39
Aleš Juchelka,ANO,A,24,39
Pavel Juříček,ANO,Z,24,39
Adam Kalous,ANO,Z,24,39
David Kasal,ANO,A,24,39
Tomáš Kohoutek,ANO,A,24,39
Martin Kolovratník,ANO,Z,24,39
Barbora Kořanová,ANO,A,24,39
Josef Kott,ANO,A,24,39
Robert Králíček,ANO,A,24,39
Roman Kubíček,ANO,A,24,39
Jan Kubík,ANO,A,24,39
Jaroslav Kytýr,ANO,M,24,39
Taťána Malá,ANO,Z,24,39
Přemysl Mališ,ANO,A,24,39
Jiří Mašek,ANO,A,24,39
Eva Matyášová,ANO,A,24,39
Radka Maxová,ANO,M,24,39
Marcela Melková,ANO,Z,24,39
Jana Mračková Vildumetzová,ANO,A,24,39
Patrik Nacher,ANO,A,24,39
Marek Novák,ANO,A,24,39
Monika Oborná,ANO,A,24,39
Ladislav Okleštěk,ANO,A,24,39
Zuzana Ožanová,ANO,A,24,39
Jana Pastuchová,ANO,A,24,39
František Petrtýl,ANO,A,24,39
Pavel Plzák,ANO,Z,24,39
Milan Pour,ANO,A,24,39
David Pražák,ANO,A,24,39
Věra Procházková,ANO,A,24,39
Pavel Pustějovský,ANO,A,24,39
Karel Rais,ANO,A,24,39
Michal Ratiborský,ANO,A,24,39
Jan Richter,ANO,A,24,39
Miloslava Rutová,ANO,Z,24,39
Pavel Růžička,ANO,A,24,39
Jan Řehounek,ANO,A,24,39
Petr Sadovský,ANO,A,24,39
Jan Schiller,ANO,A,24,39
Pavel Staněk,ANO,Z,24,39
Jiří Strýček,ANO,A,24,39
Karla Šlechtová,ANO,A,24,39
Julius Špičák,ANO,M,24,39
David Štolpa,ANO,A,24,39
Dan Ťok,ANO,A,24,39
Karel Tureček,ANO,A,24,39
Helena Válková,ANO,0,24,39
Petr Venhoda,ANO,Z,24,39
Adam Vojtěch,ANO,0,24,39
Jan Volný,ANO,A,24,39
Radek Vondráček,ANO,A,24,39
Ivo Vondrák,ANO,Z,24,39
Petr Vrána,ANO,A,24,39
Rostislav Vyzula,ANO,A,24,39
Radek Zlesák,ANO,A,24,39
Ivan Adamec,ODS,A,24,39
Jan Bauer,ODS,A,24,39
Martin Baxa,ODS,0,24,39
Petr Beitl,ODS,A,24,39
Marek Benda,ODS,A,24,39
Stanislav Blaha,ODS,A,24,39
Pavel Blažek,ODS,Z,24,39
Jana Černochová,ODS,A,24,39
Petr Fiala,ODS,A,24,39
Jakub Janda,ODS,A,24,39
Václav Klaus,ODS,Z,24,39
Karel Krejza,ODS,M,24,39
Martin Kupka,ODS,A,24,39
Zuzana Majerová Zahradníková,ODS,A,24,39
Jaroslav Martinů,ODS,A,24,39
Ilona Mauritzová,ODS,0,24,39
Vojtěch Munzar,ODS,A,24,39
Miroslava Němcová,ODS,M,24,39
Jan Skopeček,ODS,A,24,39
Zbyněk Stanjura,ODS,Z,24,39
Bohuslav Svoboda,ODS,A,24,39
Jiří Ventruba,ODS,A,24,39
Veronika Vrecionová,ODS,A,24,39
Jan Zahradník,ODS,A,24,39
Pavel Žáček,ODS,M,24,39
Dana Balcarová,Piráti,A,24,39
Lukáš Bartoň,Piráti,A,24,39
Ivan Bartoš,Piráti,A,24,39
Lukáš Černohorský,Piráti,A,24,39
František Elfmark,Piráti,A,24,39
Mikuláš Ferjenčík,Piráti,A,24,39
Radek Holomčík,Piráti,A,24,39
Martin Jiránek,Piráti,A,24,39
