Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,65,1,0,12,15,65
ODS,25,4,2,2,14,3,15,65
Piráti,22,0,17,1,2,2,15,65
SPD,22,0,18,0,1,3,15,65
ČSSD,15,0,1,1,6,7,15,65
KSČM,15,13,0,1,0,1,15,65
KDU-ČSL,10,0,4,0,3,3,15,65
TOP09,7,0,4,0,0,3,15,65
STAN,6,2,0,0,3,1,15,65
Celkem,200,19,111,6,29,35,15,65
