Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,60,0,1,2,15,28,1035
ODS,23,3,0,0,14,6,28,1035
Piráti,22,21,0,0,0,1,28,1035
SPD,19,12,0,1,1,5,28,1035
ČSSD,15,8,0,0,0,7,28,1035
KSČM,15,12,0,0,0,3,28,1035
KDU-ČSL,10,7,0,0,0,3,28,1035
TOP09,7,5,0,0,0,2,28,1035
STAN,6,2,0,0,0,4,28,1035
Nezařaz,5,4,0,0,0,1,28,1035
Celkem,200,134,0,2,17,47,28,1035
