Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,69,0,5,4,34,35
ODS,23,22,0,0,0,1,34,35
Piráti,22,21,0,0,0,1,34,35
SPD,19,15,0,0,2,2,34,35
ČSSD,15,0,8,1,6,0,34,35
KSČM,15,0,1,0,14,0,34,35
KDU-ČSL,10,10,0,0,0,0,34,35
TOP09,7,7,0,0,0,0,34,35
STAN,6,5,0,0,0,1,34,35
Nezařaz,5,4,0,0,0,1,34,35
Celkem,200,84,78,1,27,10,34,35
