Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,70,0,8,0,37,265
ODS,23,20,0,1,0,2,37,265
Piráti,22,20,0,0,2,0,37,265
SPD,19,0,0,0,18,1,37,265
ČSSD,15,2,9,0,4,0,37,265
KSČM,15,0,14,0,1,0,37,265
KDU-ČSL,10,9,0,0,0,1,37,265
TOP09,7,6,0,1,0,0,37,265
STAN,6,5,0,0,1,0,37,265
Nezařaz,5,0,0,0,5,0,37,265
Celkem,200,62,93,2,39,4,37,265
