Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,72,0,0,0,6,18,178
ODS,25,0,3,0,14,8,18,178
Piráti,22,0,19,0,1,2,18,178
SPD,22,0,0,0,19,3,18,178
ČSSD,15,11,0,1,0,3,18,178
KSČM,15,13,0,0,1,1,18,178
KDU-ČSL,10,0,1,1,5,3,18,178
TOP09,7,0,0,0,6,1,18,178
STAN,6,0,0,0,6,0,18,178
Celkem,200,96,23,2,52,27,18,178
