Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,0,5,1,28,857
ODS,23,22,0,0,0,1,28,857
Piráti,22,22,0,0,0,0,28,857
SPD,19,19,0,0,0,0,28,857
ČSSD,15,12,0,1,1,1,28,857
KSČM,15,0,3,0,11,1,28,857
KDU-ČSL,10,9,0,0,0,1,28,857
TOP09,7,6,0,0,0,1,28,857
STAN,6,6,0,0,0,0,28,857
Nezařaz,5,5,0,0,0,0,28,857
Celkem,200,101,75,1,17,6,28,857
