Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,1,9,50,18,15,117
ODS,25,15,0,7,1,2,15,117
Piráti,22,19,0,0,0,3,15,117
SPD,22,18,0,1,0,3,15,117
ČSSD,15,0,0,2,5,8,15,117
KSČM,15,3,0,4,7,1,15,117
KDU-ČSL,10,5,0,0,0,5,15,117
TOP09,7,4,0,0,0,3,15,117
STAN,6,5,0,0,0,1,15,117
Celkem,200,69,1,23,63,44,15,117
