Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,2,1,74,1,53,104
ODS,23,22,0,0,1,0,53,104
Piráti,22,21,0,0,1,0,53,104
SPD,20,19,0,0,0,1,53,104
ČSSD,14,0,0,1,12,1,53,104
KSČM,15,0,10,0,5,0,53,104
KDU-ČSL,10,9,0,0,0,1,53,104
TOP09,7,5,0,0,1,1,53,104
STAN,6,5,0,0,0,1,53,104
Nezařaz,5,3,0,0,1,1,53,104
Celkem,200,84,12,2,95,7,53,104
