Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,29,443
Andrej Babiš,ANO,M,29,443
Andrea Babišová,ANO,Z,29,443
Margita Balaštíková,ANO,Z,29,443
Josef Bělica,ANO,Z,29,443
Stanislav Berkovec,ANO,Z,29,443
Jiří Bláha,ANO,M,29,443
Richard Brabec,ANO,Z,29,443
Milan Brázdil,ANO,Z,29,443
Andrea Brzobohatá,ANO,Z,29,443
Jaroslav Bžoch,ANO,Z,29,443
Monika Červíčková,ANO,Z,29,443
Klára Dostálová,ANO,Z,29,443
Lenka Dražilová,ANO,Z,29,443
Jaroslav Faltýnek,ANO,Z,29,443
Kamal Farhan,ANO,Z,29,443
Milan Feranec,ANO,Z,29,443
Eva Fialová,ANO,Z,29,443
Stanislav Fridrich,ANO,Z,29,443
Josef Hájek,ANO,Z,29,443
Milan Hnilička,ANO,Z,29,443
Ivan Jáč,ANO,Z,29,443
Miloslav Janulík,ANO,Z,29,443
Aleš Juchelka,ANO,Z,29,443
Pavel Juříček,ANO,Z,29,443
Iva Kalátová,ANO,Z,29,443
Adam Kalous,ANO,Z,29,443
David Kasal,ANO,Z,29,443
Tomáš Kohoutek,ANO,Z,29,443
Martin Kolovratník,ANO,N,29,443
Barbora Kořanová,ANO,Z,29,443
Josef Kott,ANO,Z,29,443
Robert Králíček,ANO,Z,29,443
Roman Kubíček,ANO,Z,29,443
Jan Kubík,ANO,Z,29,443
Jaroslav Kytýr,ANO,N,29,443
Taťána Malá,ANO,Z,29,443
Přemysl Mališ,ANO,Z,29,443
Jiří Mašek,ANO,Z,29,443
Eva Matyášová,ANO,Z,29,443
Radka Maxová,ANO,Z,29,443
Marcela Melková,ANO,Z,29,443
Jana Mračková Vildumetzová,ANO,Z,29,443
Patrik Nacher,ANO,Z,29,443
Marek Novák,ANO,Z,29,443
Monika Oborná,ANO,Z,29,443
Ladislav Okleštěk,ANO,Z,29,443
Zuzana Ožanová,ANO,Z,29,443
Jana Pastuchová,ANO,Z,29,443
František Petrtýl,ANO,Z,29,443
Pavel Plzák,ANO,Z,29,443
Milan Pour,ANO,Z,29,443
David Pražák,ANO,Z,29,443
Věra Procházková,ANO,N,29,443
Pavel Pustějovský,ANO,Z,29,443
Karel Rais,ANO,Z,29,443
Michal Ratiborský,ANO,Z,29,443
Jan Richter,ANO,Z,29,443
Miloslava Rutová,ANO,Z,29,443
Pavel Růžička,ANO,Z,29,443
Jan Řehounek,ANO,Z,29,443
Petr Sadovský,ANO,Z,29,443
Jan Schiller,ANO,Z,29,443
Pavel Staněk,ANO,Z,29,443
Jiří Strýček,ANO,Z,29,443
Karla Šlechtová,ANO,M,29,443
Julius Špičák,ANO,Z,29,443
David Štolpa,ANO,Z,29,443
Karel Tureček,ANO,Z,29,443
Helena Válková,ANO,Z,29,443
Petr Venhoda,ANO,Z,29,443
Adam Vojtěch,ANO,Z,29,443
Jan Volný,ANO,Z,29,443
Radek Vondráček,ANO,Z,29,443
Ivo Vondrák,ANO,Z,29,443
Petr Vrána,ANO,Z,29,443
Rostislav Vyzula,ANO,Z,29,443
Radek Zlesák,ANO,Z,29,443
Ivan Adamec,ODS,A,29,443
Jan Bauer,ODS,A,29,443
Martin Baxa,ODS,A,29,443
Petr Beitl,ODS,A,29,443
Marek Benda,ODS,A,29,443
Stanislav Blaha,ODS,A,29,443
Pavel Blažek,ODS,A,29,443
Jana Černochová,ODS,M,29,443
Petr Fiala,ODS,A,29,443
Jakub Janda,ODS,A,29,443
Karel Krejza,ODS,A,29,443
Martin Kupka,ODS,A,29,443
Jaroslav Martinů,ODS,A,29,443
Ilona Mauritzová,ODS,A,29,443
Vojtěch Munzar,ODS,A,29,443
Miroslava Němcová,ODS,A,29,443
Jan Skopeček,ODS,A,29,443
Zbyněk Stanjura,ODS,A,29,443
Bohuslav Svoboda,ODS,A,29,443
Jiří Ventruba,ODS,A,29,443
Veronika Vrecionová,ODS,A,29,443
Jan Zahradník,ODS,M,29,443
Pavel Žáček,ODS,A,29,443
Dana Balcarová,Piráti,A,29,443
Lukáš Bartoň,Piráti,A,29,443
Ivan Bartoš,Piráti,A,29,443
Lukáš Černohorský,Piráti,A,29,443
František Elfmark,Piráti,A,29,443
Mikuláš Ferjenčík,Piráti,A,29,443
Radek Holomčík,Piráti,A,29,443
Martin Jiránek,Piráti,A,29,443
Lukáš Kolářík,Piráti,A,29,443
František Kopřiva,Piráti,A,29,443
Lenka Kozlová,Piráti,A,29,443
Jan Lipavský,Piráti,A,29,443
Tomáš Martínek,Piráti,A,29,443
Jakub Michálek,Piráti,A,29,443
Mikuláš Peksa,Piráti,M,29,443
Vojtěch Pikal,Piráti,A,29,443
Ondřej Polanský,Piráti,A,29,443
Jan Pošvář,Piráti,A,29,443
Ondřej Profant,Piráti,A,29,443
Olga Richterová,Piráti,M,29,443
Petr Třešňák,Piráti,A,29,443
Tomáš Vymazal,Piráti,A,29,443
Jaroslav Dvořák,SPD,Z,29,443
Radim Fiala,SPD,Z,29,443
Jaroslav Holík,SPD,Z,29,443
Jan Hrnčíř,SPD,Z,29,443
Tereza Hyťhová,SPD,Z,29,443
Monika Jarošová,SPD,Z,29,443
Pavel Jelínek,SPD,Z,29,443
