Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,19,151
Andrej Babiš,ANO,0,19,151
Andrea Babišová,ANO,A,19,151
Margita Balaštíková,ANO,A,19,151
Josef Bělica,ANO,A,19,151
Stanislav Berkovec,ANO,A,19,151
Jiří Bláha,ANO,0,19,151
Richard Brabec,ANO,A,19,151
Milan Brázdil,ANO,A,19,151
Andrea Brzobohatá,ANO,A,19,151
Jaroslav Bžoch,ANO,A,19,151
Monika Červíčková,ANO,A,19,151
Klára Dostálová,ANO,A,19,151
Lenka Dražilová,ANO,A,19,151
Jaroslav Faltýnek,ANO,A,19,151
Kamal Farhan,ANO,A,19,151
Milan Feranec,ANO,A,19,151
Eva Fialová,ANO,A,19,151
Stanislav Fridrich,ANO,A,19,151
Josef Hájek,ANO,A,19,151
Milan Hnilička,ANO,A,19,151
Ivan Jáč,ANO,A,19,151
Miloslav Janulík,ANO,A,19,151
Aleš Juchelka,ANO,A,19,151
Pavel Juříček,ANO,A,19,151
Adam Kalous,ANO,A,19,151
David Kasal,ANO,0,19,151
Tomáš Kohoutek,ANO,A,19,151
Martin Kolovratník,ANO,Z,19,151
Barbora Kořanová,ANO,A,19,151
Josef Kott,ANO,A,19,151
Robert Králíček,ANO,A,19,151
Roman Kubíček,ANO,A,19,151
Jan Kubík,ANO,A,19,151
Jaroslav Kytýr,ANO,M,19,151
Taťána Malá,ANO,A,19,151
Přemysl Mališ,ANO,A,19,151
Jiří Mašek,ANO,A,19,151
Eva Matyášová,ANO,A,19,151
Radka Maxová,ANO,A,19,151
Marcela Melková,ANO,A,19,151
Jana Mračková Vildumetzová,ANO,A,19,151
Patrik Nacher,ANO,0,19,151
Marek Novák,ANO,A,19,151
Monika Oborná,ANO,A,19,151
Ladislav Okleštěk,ANO,A,19,151
Zuzana Ožanová,ANO,A,19,151
Jana Pastuchová,ANO,M,19,151
František Petrtýl,ANO,A,19,151
Pavel Plzák,ANO,A,19,151
Milan Pour,ANO,A,19,151
David Pražák,ANO,A,19,151
Věra Procházková,ANO,0,19,151
Pavel Pustějovský,ANO,A,19,151
Karel Rais,ANO,A,19,151
Michal Ratiborský,ANO,A,19,151
Jan Richter,ANO,A,19,151
Miloslava Rutová,ANO,A,19,151
Pavel Růžička,ANO,A,19,151
Jan Řehounek,ANO,A,19,151
Petr Sadovský,ANO,A,19,151
Jan Schiller,ANO,0,19,151
Pavel Staněk,ANO,A,19,151
Jiří Strýček,ANO,A,19,151
Karla Šlechtová,ANO,A,19,151
Julius Špičák,ANO,0,19,151
David Štolpa,ANO,A,19,151
Dan Ťok,ANO,A,19,151
Karel Tureček,ANO,0,19,151
Helena Válková,ANO,A,19,151
Petr Venhoda,ANO,A,19,151
Adam Vojtěch,ANO,A,19,151
Jan Volný,ANO,A,19,151
Radek Vondráček,ANO,0,19,151
Ivo Vondrák,ANO,A,19,151
Petr Vrána,ANO,A,19,151
Rostislav Vyzula,ANO,A,19,151
Radek Zlesák,ANO,A,19,151
Ivan Adamec,ODS,A,19,151
Jan Bauer,ODS,A,19,151
Martin Baxa,ODS,A,19,151
Petr Beitl,ODS,A,19,151
Marek Benda,ODS,A,19,151
Stanislav Blaha,ODS,A,19,151
Pavel Blažek,ODS,A,19,151
Jana Černochová,ODS,0,19,151
Petr Fiala,ODS,A,19,151
Jakub Janda,ODS,A,19,151
Václav Klaus,ODS,0,19,151
Karel Krejza,ODS,A,19,151
Martin Kupka,ODS,0,19,151
Zuzana Majerová Zahradníková,ODS,A,19,151
Jaroslav Martinů,ODS,A,19,151
Ilona Mauritzová,ODS,A,19,151
Vojtěch Munzar,ODS,A,19,151
Miroslava Němcová,ODS,0,19,151
