Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,11,27
Andrej Babiš,ANO,M,11,27
Andrea Babišová,ANO,N,11,27
Margita Balaštíková,ANO,N,11,27
Josef Bělica,ANO,N,11,27
Stanislav Berkovec,ANO,N,11,27
Jiří Bláha,ANO,N,11,27
Richard Brabec,ANO,N,11,27
Milan Brázdil,ANO,0,11,27
Andrea Brzobohatá,ANO,N,11,27
Jaroslav Bžoch,ANO,N,11,27
Klára Dostálová,ANO,Z,11,27
Lenka Dražilová,ANO,N,11,27
Jaroslav Faltýnek,ANO,N,11,27
Kamal Farhan,ANO,N,11,27
Milan Feranec,ANO,N,11,27
Eva Fialová,ANO,N,11,27
Stanislav Fridrich,ANO,N,11,27
Josef Hájek,ANO,M,11,27
Milan Hnilička,ANO,N,11,27
Ivan Jáč,ANO,N,11,27
Miloslav Janulík,ANO,N,11,27
Aleš Juchelka,ANO,N,11,27
Pavel Juříček,ANO,N,11,27
Adam Kalous,ANO,N,11,27
David Kasal,ANO,N,11,27
Tomáš Kohoutek,ANO,N,11,27
Martin Kolovratník,ANO,N,11,27
Barbora Kořanová,ANO,N,11,27
Josef Kott,ANO,N,11,27
Robert Králíček,ANO,N,11,27
Roman Kubíček,ANO,N,11,27
Jan Kubík,ANO,N,11,27
Jaroslav Kytýr,ANO,N,11,27
Taťána Malá,ANO,N,11,27
Přemysl Mališ,ANO,N,11,27
Jiří Mašek,ANO,N,11,27
Eva Matyášová,ANO,N,11,27
Radka Maxová,ANO,N,11,27
Marcela Melková,ANO,N,11,27
Jana Mračková Vildumetzová,ANO,N,11,27
Patrik Nacher,ANO,N,11,27
Marek Novák,ANO,N,11,27
Monika Oborná,ANO,N,11,27
Ladislav Okleštěk,ANO,N,11,27
Zuzana Ožanová,ANO,N,11,27
Jana Pastuchová,ANO,M,11,27
Robert Pelikán,ANO,0,11,27
František Petrtýl,ANO,N,11,27
Pavel Plzák,ANO,M,11,27
Milan Pour,ANO,N,11,27
David Pražák,ANO,N,11,27
Věra Procházková,ANO,N,11,27
Pavel Pustějovský,ANO,N,11,27
Karel Rais,ANO,N,11,27
Michal Ratiborský,ANO,N,11,27
Jan Richter,ANO,M,11,27
Miloslava Rutová,ANO,N,11,27
Pavel Růžička,ANO,N,11,27
Jan Řehounek,ANO,N,11,27
Petr Sadovský,ANO,N,11,27
Jan Schiller,ANO,N,11,27
Pavel Staněk,ANO,N,11,27
Martin Stropnický,ANO,M,11,27
Jiří Strýček,ANO,N,11,27
Karla Šlechtová,ANO,N,11,27
Julius Špičák,ANO,N,11,27
David Štolpa,ANO,N,11,27
Dan Ťok,ANO,0,11,27
Karel Tureček,ANO,N,11,27
Helena Válková,ANO,N,11,27
Adam Vojtěch,ANO,N,11,27
Jan Volný,ANO,M,11,27
Radek Vondráček,ANO,N,11,27
Ivo Vondrák,ANO,N,11,27
Petr Vrána,ANO,N,11,27
Rostislav Vyzula,ANO,N,11,27
Radek Zlesák,ANO,N,11,27
Ivan Adamec,ODS,A,11,27
Jan Bauer,ODS,A,11,27
Martin Baxa,ODS,A,11,27
Petr Beitl,ODS,A,11,27
