Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,22,135
Andrej Babiš,ANO,Z,22,135
Andrea Babišová,ANO,N,22,135
Margita Balaštíková,ANO,N,22,135
Josef Bělica,ANO,Z,22,135
Stanislav Berkovec,ANO,N,22,135
Jiří Bláha,ANO,N,22,135
Richard Brabec,ANO,N,22,135
Milan Brázdil,ANO,N,22,135
Andrea Brzobohatá,ANO,Z,22,135
Jaroslav Bžoch,ANO,Z,22,135
Monika Červíčková,ANO,Z,22,135
Klára Dostálová,ANO,N,22,135
Lenka Dražilová,ANO,N,22,135
Jaroslav Faltýnek,ANO,N,22,135
Kamal Farhan,ANO,Z,22,135
Milan Feranec,ANO,N,22,135
Eva Fialová,ANO,N,22,135
Stanislav Fridrich,ANO,N,22,135
Josef Hájek,ANO,A,22,135
Milan Hnilička,ANO,Z,22,135
Ivan Jáč,ANO,Z,22,135
Miloslav Janulík,ANO,0,22,135
Aleš Juchelka,ANO,Z,22,135
Pavel Juříček,ANO,Z,22,135
Adam Kalous,ANO,Z,22,135
David Kasal,ANO,Z,22,135
Tomáš Kohoutek,ANO,N,22,135
Martin Kolovratník,ANO,Z,22,135
Barbora Kořanová,ANO,N,22,135
Josef Kott,ANO,Z,22,135
Robert Králíček,ANO,Z,22,135
Roman Kubíček,ANO,Z,22,135
Jan Kubík,ANO,N,22,135
Jaroslav Kytýr,ANO,Z,22,135
Taťána Malá,ANO,Z,22,135
Přemysl Mališ,ANO,Z,22,135
Jiří Mašek,ANO,N,22,135
Eva Matyášová,ANO,Z,22,135
Radka Maxová,ANO,N,22,135
Marcela Melková,ANO,Z,22,135
Jana Mračková Vildumetzová,ANO,N,22,135
Patrik Nacher,ANO,Z,22,135
Marek Novák,ANO,N,22,135
Monika Oborná,ANO,Z,22,135
Ladislav Okleštěk,ANO,Z,22,135
Zuzana Ožanová,ANO,Z,22,135
Jana Pastuchová,ANO,Z,22,135
František Petrtýl,ANO,N,22,135
Pavel Plzák,ANO,N,22,135
Milan Pour,ANO,Z,22,135
David Pražák,ANO,N,22,135
Věra Procházková,ANO,Z,22,135
Pavel Pustějovský,ANO,N,22,135
Karel Rais,ANO,N,22,135
Michal Ratiborský,ANO,Z,22,135
Jan Richter,ANO,Z,22,135
Miloslava Rutová,ANO,N,22,135
Pavel Růžička,ANO,Z,22,135
Jan Řehounek,ANO,N,22,135
Petr Sadovský,ANO,Z,22,135
Jan Schiller,ANO,Z,22,135
Pavel Staněk,ANO,N,22,135
Jiří Strýček,ANO,Z,22,135
Karla Šlechtová,ANO,Z,22,135
Julius Špičák,ANO,Z,22,135
David Štolpa,ANO,Z,22,135
Dan Ťok,ANO,Z,22,135
Karel Tureček,ANO,N,22,135
Helena Válková,ANO,Z,22,135
Petr Venhoda,ANO,Z,22,135
Adam Vojtěch,ANO,Z,22,135
Jan Volný,ANO,N,22,135
Radek Vondráček,ANO,N,22,135
Ivo Vondrák,ANO,N,22,135
Petr Vrána,ANO,Z,22,135
Rostislav Vyzula,ANO,N,22,135
Radek Zlesák,ANO,N,22,135
Ivan Adamec,ODS,A,22,135
Jan Bauer,ODS,A,22,135
Martin Baxa,ODS,A,22,135
Petr Beitl,ODS,A,22,135
Marek Benda,ODS,A,22,135
Stanislav Blaha,ODS,A,22,135
Pavel Blažek,ODS,A,22,135
Jana Černochová,ODS,A,22,135
Petr Fiala,ODS,A,22,135
Jakub Janda,ODS,A,22,135
Václav Klaus,ODS,A,22,135
Karel Krejza,ODS,A,22,135
Martin Kupka,ODS,A,22,135
Zuzana Majerová Zahradníková,ODS,A,22,135
Jaroslav Martinů,ODS,A,22,135
Ilona Mauritzová,ODS,A,22,135
Vojtěch Munzar,ODS,A,22,135
Miroslava Němcová,ODS,A,22,135
Jan Skopeček,ODS,A,22,135
Zbyněk Stanjura,ODS,A,22,135
Bohuslav Svoboda,ODS,A,22,135
Jiří Ventruba,ODS,A,22,135
Veronika Vrecionová,ODS,M,22,135
Jan Zahradník,ODS,A,22,135
Pavel Žáček,ODS,A,22,135
Dana Balcarová,Piráti,A,22,135
Lukáš Bartoň,Piráti,A,22,135
Ivan Bartoš,Piráti,A,22,135
Lukáš Černohorský,Piráti,A,22,135
František Elfmark,Piráti,A,22,135
Mikuláš Ferjenčík,Piráti,A,22,135
Radek Holomčík,Piráti,A,22,135
Martin Jiránek,Piráti,A,22,135
Lukáš Kolářík,Piráti,A,22,135
František Kopřiva,Piráti,A,22,135
Lenka Kozlová,Piráti,A,22,135
Jan Lipavský,Piráti,A,22,135
Tomáš Martínek,Piráti,A,22,135
Jakub Michálek,Piráti,A,22,135
Mikuláš Peksa,Piráti,A,22,135
Vojtěch Pikal,Piráti,A,22,135
Ondřej Polanský,Piráti,A,22,135
Jan Pošvář,Piráti,A,22,135
Ondřej Profant,Piráti,A,22,135
Olga Richterová,Piráti,A,22,135
Petr Třešňák,Piráti,A,22,135
Tomáš Vymazal,Piráti,A,22,135
Marian Bojko,SPD,A,22,135
Jaroslav Dvořák,SPD,Z,22,135
Radim Fiala,SPD,0,22,135
Jaroslav Holík,SPD,A,22,135
Jan Hrnčíř,SPD,A,22,135
Tereza Hyťhová,SPD,M,22,135
Monika Jarošová,SPD,A,22,135
