Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,12,1,26,39,56,300
ODS,23,11,0,0,0,12,56,300
Piráti,22,11,0,0,0,11,56,300
SPD,19,8,0,0,1,10,56,300
ČSSD,14,0,1,0,6,7,56,300
KSČM,15,0,0,0,7,8,56,300
KDU-ČSL,10,3,0,0,2,5,56,300
TOP09,7,3,0,0,0,4,56,300
STAN,6,3,0,0,0,3,56,300
Nezařaz,6,1,0,0,1,4,56,300
Celkem,200,40,13,1,43,103,56,300
