Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,52,0,12,0,14,19,148
ODS,25,0,12,8,4,1,19,148
Piráti,22,22,0,0,0,0,19,148
SPD,22,18,0,2,0,2,19,148
ČSSD,15,10,0,0,0,5,19,148
KSČM,15,11,0,4,0,0,19,148
KDU-ČSL,10,5,0,2,0,3,19,148
TOP09,7,4,0,0,0,3,19,148
STAN,6,0,0,5,0,1,19,148
Celkem,200,122,12,33,4,29,19,148
