Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,0,1,77,0,48,213
ODS,23,22,0,0,1,0,48,213
Piráti,22,21,0,0,0,1,48,213
SPD,20,15,0,0,3,2,48,213
ČSSD,14,1,0,1,11,1,48,213
KSČM,15,0,0,0,14,1,48,213
KDU-ČSL,10,7,0,0,1,2,48,213
TOP09,7,7,0,0,0,0,48,213
STAN,6,4,0,0,1,1,48,213
Nezařaz,5,0,0,1,1,3,48,213
Celkem,200,77,0,3,109,11,48,213
