Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,0,0,40,42,106
ODS,23,12,0,0,0,11,42,106
Piráti,22,9,0,0,2,11,42,106
SPD,20,10,0,0,0,10,42,106
ČSSD,14,7,0,1,0,6,42,106
KSČM,15,7,0,0,0,8,42,106
KDU-ČSL,10,5,0,0,0,5,42,106
TOP09,7,2,0,0,1,4,42,106
STAN,6,3,0,0,0,3,42,106
Nezařaz,5,3,0,0,0,2,42,106
Celkem,200,96,0,1,3,100,42,106
