Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,38,0,0,0,40,57,184
ODS,23,11,0,0,0,12,57,184
Piráti,22,0,0,0,10,12,57,184
SPD,19,1,8,0,1,9,57,184
ČSSD,14,5,0,0,1,8,57,184
KSČM,15,6,0,0,1,8,57,184
KDU-ČSL,10,0,0,0,5,5,57,184
TOP09,7,2,0,0,0,5,57,184
STAN,6,0,2,0,1,3,57,184
Nezařaz,6,0,0,0,0,6,57,184
Celkem,200,63,10,0,19,108,57,184
