Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,38,0,40,0,37,328
ODS,23,14,0,1,6,2,37,328
Piráti,22,22,0,0,0,0,37,328
SPD,19,0,18,0,0,1,37,328
ČSSD,15,1,7,1,6,0,37,328
KSČM,15,0,14,0,1,0,37,328
KDU-ČSL,10,8,0,0,1,1,37,328
TOP09,7,5,0,1,1,0,37,328
STAN,6,6,0,0,0,0,37,328
Nezařaz,5,0,3,2,0,0,37,328
Celkem,200,56,80,5,55,4,37,328
