Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,57,270
Andrej Babiš,ANO,M,57,270
Andrea Babišová,ANO,M,57,270
Ondřej Babka,ANO,A,57,270
Margita Balaštíková,ANO,M,57,270
Josef Bělica,ANO,A,57,270
Stanislav Berkovec,ANO,A,57,270
Jiří Bláha,ANO,M,57,270
Irena Blažková,ANO,A,57,270
Richard Brabec,ANO,M,57,270
Milan Brázdil,ANO,M,57,270
Andrea Brzobohatá,ANO,M,57,270
Jaroslav Bžoch,ANO,A,57,270
Monika Červíčková,ANO,A,57,270
Klára Dostálová,ANO,M,57,270
Lenka Dražilová,ANO,M,57,270
Jaroslav Faltýnek,ANO,A,57,270
Kamal Farhan,ANO,M,57,270
Milan Feranec,ANO,A,57,270
Eva Fialová,ANO,M,57,270
Stanislav Fridrich,ANO,M,57,270
Josef Hájek,ANO,M,57,270
Milan Hnilička,ANO,M,57,270
Ivan Jáč,ANO,A,57,270
Miloslav Janulík,ANO,A,57,270
Aleš Juchelka,ANO,A,57,270
Pavel Juříček,ANO,M,57,270
Iva Kalátová,ANO,M,57,270
Adam Kalous,ANO,A,57,270
David Kasal,ANO,M,57,270
Tomáš Kohoutek,ANO,M,57,270
Martin Kolovratník,ANO,M,57,270
Barbora Kořanová,ANO,A,57,270
Josef Kott,ANO,A,57,270
Robert Králíček,ANO,A,57,270
Roman Kubíček,ANO,A,57,270
Jan Kubík,ANO,M,57,270
Jaroslav Kytýr,ANO,A,57,270
Taťána Malá,ANO,M,57,270
Přemysl Mališ,ANO,A,57,270
Jiří Mašek,ANO,M,57,270
Eva Matyášová,ANO,M,57,270
Marcela Melková,ANO,A,57,270
Jana Mračková Vildumetzová,ANO,M,57,270
Patrik Nacher,ANO,A,57,270
Marek Novák,ANO,A,57,270
Monika Oborná,ANO,A,57,270
Ladislav Okleštěk,ANO,M,57,270
Zuzana Ožanová,ANO,M,57,270
Jana Pastuchová,ANO,M,57,270
František Petrtýl,ANO,M,57,270
Pavel Plzák,ANO,A,57,270
Milan Pour,ANO,A,57,270
David Pražák,ANO,A,57,270
Věra Procházková,ANO,M,57,270
Pavel Pustějovský,ANO,A,57,270
Karel Rais,ANO,M,57,270
Michal Ratiborský,ANO,A,57,270
Jan Richter,ANO,M,57,270
Miloslava Rutová,ANO,M,57,270
Pavel Růžička,ANO,A,57,270
Jan Řehounek,ANO,A,57,270
Petr Sadovský,ANO,M,57,270
Jan Schiller,ANO,M,57,270
Pavel Staněk,ANO,A,57,270
Jiří Strýček,ANO,A,57,270
Karla Šlechtová,ANO,M,57,270
Julius Špičák,ANO,A,57,270
David Štolpa,ANO,A,57,270
Karel Tureček,ANO,A,57,270
Helena Válková,ANO,M,57,270
Petr Venhoda,ANO,A,57,270
Adam Vojtěch,ANO,M,57,270
Jan Volný,ANO,A,57,270
Radek Vondráček,ANO,A,57,270
Ivo Vondrák,ANO,M,57,270
Rostislav Vyzula,ANO,A,57,270
Radek Zlesák,ANO,A,57,270
Ivan Adamec,ODS,M,57,270
Jan Bauer,ODS,M,57,270
Martin Baxa,ODS,A,57,270
Petr Beitl,ODS,A,57,270
Marek Benda,ODS,A,57,270
Petr Bendl,ODS,M,57,270
Stanislav Blaha,ODS,M,57,270
Pavel Blažek,ODS,M,57,270
Jana Černochová,ODS,M,57,270
Petr Fiala,ODS,A,57,270
Jakub Janda,ODS,A,57,270
Karel Krejza,ODS,A,57,270
Martin Kupka,ODS,M,57,270
Jaroslav Martinů,ODS,M,57,270
Ilona Mauritzová,ODS,M,57,270
Vojtěch Munzar,ODS,A,57,270
Miroslava Němcová,ODS,M,57,270
Jan Skopeček,ODS,A,57,270
Zbyněk Stanjura,ODS,A,57,270
Bohuslav Svoboda,ODS,A,57,270
Jiří Ventruba,ODS,M,57,270
Jan Zahradník,ODS,M,57,270
Pavel Žáček,ODS,A,57,270
Dana Balcarová,Piráti,M,57,270
Lukáš Bartoň,Piráti,A,57,270
Ivan Bartoš,Piráti,M,57,270
Lukáš Černohorský,Piráti,A,57,270
František Elfmark,Piráti,M,57,270
Mikuláš Ferjenčík,Piráti,A,57,270
Radek Holomčík,Piráti,A,57,270
Martin Jiránek,Piráti,A,57,270
Lukáš Kolářík,Piráti,M,57,270
