Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,29,405
Andrej Babiš,ANO,Z,29,405
Andrea Babišová,ANO,N,29,405
Margita Balaštíková,ANO,N,29,405
Josef Bělica,ANO,N,29,405
Stanislav Berkovec,ANO,N,29,405
Jiří Bláha,ANO,N,29,405
Richard Brabec,ANO,N,29,405
Milan Brázdil,ANO,N,29,405
Andrea Brzobohatá,ANO,N,29,405
Jaroslav Bžoch,ANO,Z,29,405
Monika Červíčková,ANO,N,29,405
Klára Dostálová,ANO,M,29,405
Lenka Dražilová,ANO,N,29,405
Jaroslav Faltýnek,ANO,N,29,405
Kamal Farhan,ANO,N,29,405
Milan Feranec,ANO,N,29,405
Eva Fialová,ANO,N,29,405
Stanislav Fridrich,ANO,N,29,405
Josef Hájek,ANO,Z,29,405
Milan Hnilička,ANO,N,29,405
Ivan Jáč,ANO,N,29,405
Miloslav Janulík,ANO,N,29,405
Aleš Juchelka,ANO,N,29,405
Pavel Juříček,ANO,M,29,405
Iva Kalátová,ANO,M,29,405
Adam Kalous,ANO,N,29,405
David Kasal,ANO,N,29,405
Tomáš Kohoutek,ANO,N,29,405
Martin Kolovratník,ANO,N,29,405
Barbora Kořanová,ANO,N,29,405
Josef Kott,ANO,N,29,405
Robert Králíček,ANO,N,29,405
Roman Kubíček,ANO,N,29,405
Jan Kubík,ANO,N,29,405
Jaroslav Kytýr,ANO,N,29,405
Taťána Malá,ANO,N,29,405
Přemysl Mališ,ANO,N,29,405
Jiří Mašek,ANO,Z,29,405
Eva Matyášová,ANO,N,29,405
Radka Maxová,ANO,M,29,405
Marcela Melková,ANO,N,29,405
Jana Mračková Vildumetzová,ANO,N,29,405
Patrik Nacher,ANO,Z,29,405
Marek Novák,ANO,N,29,405
Monika Oborná,ANO,N,29,405
Ladislav Okleštěk,ANO,Z,29,405
Zuzana Ožanová,ANO,M,29,405
Jana Pastuchová,ANO,N,29,405
František Petrtýl,ANO,N,29,405
Pavel Plzák,ANO,N,29,405
Milan Pour,ANO,N,29,405
David Pražák,ANO,N,29,405
Věra Procházková,ANO,N,29,405
Pavel Pustějovský,ANO,M,29,405
Karel Rais,ANO,N,29,405
Michal Ratiborský,ANO,N,29,405
Jan Richter,ANO,Z,29,405
Miloslava Rutová,ANO,N,29,405
Pavel Růžička,ANO,N,29,405
Jan Řehounek,ANO,N,29,405
Petr Sadovský,ANO,N,29,405
Jan Schiller,ANO,N,29,405
Pavel Staněk,ANO,Z,29,405
Jiří Strýček,ANO,N,29,405
Karla Šlechtová,ANO,N,29,405
Julius Špičák,ANO,N,29,405
David Štolpa,ANO,N,29,405
Karel Tureček,ANO,Z,29,405
Helena Válková,ANO,N,29,405
